kind,rep,family,n,rounds,mode,total_ns,preparation_ns,setup_ns,execution_ns,observation_ns,disposal_ns,first_cold_ns,cancellation_ns,requested_bytes,peak_increment_bytes
time,4,churn-broad,4,8,subscribed,1896379,24352,366285,855167,434364,216211,754638,379749,,
time,4,binding,4,2,eager,935640,62919,502574,154826,125203,90118,436689,344454,,
time,4,consuming,2,8,compiled,406200,26796,50606,301081,15531,12186,211907,30580,,
time,4,churn-sparse,2,2,compiled,879850,33288,85527,714943,23876,22216,419501,66637,,
time,4,selective,2,8,indexed,79171,14997,24817,16384,13852,9121,41262,21923,,
time,4,unique,2,8,compiled,3160355,45842,124784,2910160,43744,35825,1577271,90932,,
time,4,binding,4,2,indexed,548658,56259,174282,121480,125796,70841,247651,154986,,
time,4,selective,2,8,eager,82098,13772,32414,13919,12768,9225,38085,20944,,
time,4,churn-sparse,2,8,subscribed,378870,37838,124049,107768,66216,42999,179442,101653,,
time,4,churn-broad,4,2,subscribed,760507,66167,205740,282007,133586,73007,354238,197479,,
time,4,churn-sparse,4,2,compiled,7407019,56102,162060,7045902,89283,53672,3618533,123324,,
time,4,consuming,4,8,subscribed,651653,31312,71207,481270,35148,32716,330162,72827,,
time,4,unique,4,8,eager,1773278,164562,656225,324375,407435,220681,814974,414957,,
time,4,reopen,2,2,indexed,193259,23188,99733,18772,30192,21374,103002,59139,,
time,4,inactive,2,2,compiled,593675,30906,74722,449204,19931,18912,300296,56064,,
time,4,churn-broad,4,8,compiled,36682972,134854,356238,35766324,274188,151368,18169655,277981,,
time,4,inactive,2,2,subscribed,211890,21604,106326,27828,32766,23366,110433,55152,,
time,4,reopen,2,8,indexed,323786,37305,115915,63544,65085,41937,150679,87006,,
time,4,churn-broad,4,2,eager,1054192,60467,551256,221739,125123,95607,488085,362384,,
time,4,unique,4,8,indexed,1430875,157782,291697,359795,404066,217535,620873,260348,,
time,4,binding,2,8,subscribed,332614,37221,104715,86112,64740,39826,160349,94699,,
time,4,selective,2,2,subscribed,44809,11304,14238,8047,6010,5210,25328,12049,,
time,4,reopen,2,2,compiled,668429,30642,77810,520795,19464,19718,337649,56731,,
time,4,reopen,4,2,compiled,6804361,54723,152381,6459917,81515,55825,3407532,118057,,
time,4,reopen,4,2,eager,881874,59134,524089,82477,127984,88190,412089,308607,,
time,4,reopen,2,8,subscribed,404226,39895,124647,126232,70471,42981,194184,113699,,
time,4,dense,4,2,indexed,340667,43858,48852,95411,101835,50711,155189,58805,,
time,4,inactive,2,8,compiled,1539023,40272,99666,1324543,42000,32542,772588,80876,,
time,4,dense,2,8,subscribed,203073,26800,35280,62368,52766,25859,95781,43884,,
time,4,selective,4,8,compiled,267394,26057,42814,176766,10090,11667,139929,29009,,
time,4,churn-broad,2,8,eager,489785,40584,192856,141192,67687,47466,228482,148276,,
time,4,binding,4,2,subscribed,645883,58937,188748,190122,138334,69742,292743,170339,,
time,4,reopen,2,8,eager,372964,40796,164685,58414,64515,44554,171598,113237,,
time,4,binding,2,2,eager,261682,24248,137006,42066,32904,25458,129938,101964,,
time,4,churn-broad,4,2,compiled,9923140,55785,178554,9547216,86750,54835,4928089,128680,,
time,4,unique,4,2,eager,886782,59304,533261,83592,126098,84527,416135,309947,,
time,4,churn-broad,4,8,indexed,1713217,173004,350445,426589,437061,326118,690967,162474,,
time,4,dense,4,8,subscribed,1272538,13447,34975,385284,397482,441350,425447,51920,,
time,4,binding,2,2,compiled,740030,32347,80750,585840,20523,20570,370967,62760,,
time,4,inactive,2,8,indexed,306808,36161,106460,61204,65644,37339,150219,78696,,
time,4,churn-sparse,2,2,subscribed,206311,24526,89079,37706,31825,23175,99049,67361,,
time,4,selective,4,2,compiled,149816,24246,32413,79167,5107,8883,82274,23312,,
time,4,consuming,4,8,indexed,306977,32847,71735,132907,35121,34367,146343,45492,,
time,4,binding,4,8,subscribed,1395061,150787,276490,380517,384973,202294,610598,261057,,
time,4,selective,4,8,subscribed,89937,13903,28494,16069,14036,17435,43211,33324,,
time,4,consuming,2,2,eager,86706,36160,17708,20167,6968,5703,59091,18931,,
time,4,churn-sparse,2,8,compiled,2246143,42073,123685,2001506,45499,33380,1117349,93112,,
time,4,churn-broad,2,2,eager,270622,27277,143016,38885,32857,28587,134724,100500,,
time,4,reopen,4,8,subscribed,1750164,160300,304844,660523,399644,224853,787298,275729,,
time,4,unique,2,2,compiled,758254,32785,82879,600883,20822,20885,379768,62446,,
time,4,binding,4,8,indexed,1344649,160535,273551,333911,383578,193074,603871,233985,,
time,4,reopen,4,8,eager,1762526,154446,655772,303046,422717,226545,785304,418001,,
time,4,reopen,2,2,eager,223179,23244,128937,16163,30106,24729,106913,85619,,
time,4,consuming,4,8,compiled,965528,30971,80170,809320,28146,16921,495860,43221,,
time,4,dense,2,8,eager,193042,25272,36125,53906,51024,26715,84048,47252,,
time,4,consuming,2,8,indexed,144324,21331,37756,51087,15893,18257,72095,31470,,
time,4,binding,4,8,compiled,23003191,117710,256955,22207513,276035,144978,11453075,211124,,
time,4,binding,4,8,eager,1722679,151698,600255,348639,379769,242318,750254,415180,,
time,4,dense,4,8,indexed,1072886,60640,141092,320472,373113,177569,424573,146893,,
time,4,consuming,4,2,subscribed,214193,26905,28055,136703,13742,8788,118424,48344,,
time,4,selective,2,2,indexed,59992,11696,32552,4738,6169,4837,23737,10619,,
time,4,churn-sparse,2,8,eager,418135,38182,172419,96528,65246,45760,194208,140443,,
time,4,inactive,4,8,eager,1708077,156149,621553,299106,402244,229025,752068,417673,,
time,4,churn-sparse,2,2,eager,240888,24506,132746,27284,30956,25396,114877,95498,,
time,4,unique,2,2,subscribed,191756,23337,81742,35219,30668,20790,93481,67368,,
time,4,selective,2,8,subscribed,75238,14728,22856,16206,13023,8425,40594,21295,,
time,4,unique,4,2,subscribed,648644,61877,182409,197267,136072,71019,301109,152692,,
time,4,churn-sparse,4,2,eager,966110,59078,539772,136726,134014,96520,453854,332910,,
time,4,churn-sparse,4,2,subscribed,616970,57099,181161,181077,129321,68312,280997,163286,,
time,4,consuming,4,8,eager,621840,31179,106086,418318,34267,31990,318769,70739,,
time,4,inactive,4,8,indexed,1340003,152955,265081,306251,411018,204698,579307,226989,,
time,4,selective,2,8,compiled,213246,24560,33887,138492,6916,9391,115247,32500,,
time,4,dense,2,2,eager,77453,14560,19643,16853,16579,9818,39403,21908,,
time,4,inactive,2,8,subscribed,341654,35763,131418,64066,67380,43027,143451,89134,,
time,4,inactive,2,8,eager,348286,37524,150564,50055,68037,42106,169307,99624,,
time,4,churn-broad,4,8,eager,2298450,168271,706654,768085,399885,255555,1037327,484861,,
time,4,binding,2,8,compiled,1719179,41497,108249,1495279,41357,32797,846613,79807,,
time,4,dense,4,2,eager,373549,42170,88128,91366,99710,52175,159703,74307,,
time,4,consuming,2,8,subscribed,197119,23653,41401,99207,19038,13820,101106,43148,,
time,4,binding,2,8,eager,375947,39140,153650,73962,65236,43959,178040,114588,,
meter,0,unique,2,2,indexed,257461,25696,107450,26143,61925,36247,119106,81814,195934,71451
meter,0,consuming,2,8,subscribed,279322,27592,60508,136077,32412,22733,144657,57814,249998,51037
meter,0,consuming,2,2,indexed,78336,21442,20812,18056,10507,7519,46213,21442,99314,25197
meter,0,selective,2,8,compiled,321314,28381,47057,212290,12031,21555,156439,36956,320528,36435
meter,0,binding,4,2,indexed,873087,55693,218209,207091,265344,126750,383689,199468,622110,213509
meter,0,binding,4,2,subscribed,961657,56181,220059,283875,278442,123100,438700,221748,673742,218901
meter,0,consuming,2,8,eager,245335,26045,57750,111014,29493,21033,123943,54323,228246,48085
meter,0,reopen,4,8,compiled,40243987,123582,329755,38988859,543848,257943,19925134,236547,36430460,467219
meter,0,reopen,2,2,compiled,969709,34026,94855,777256,33866,29706,477482,70789,930936,82511
meter,0,selective,4,2,indexed,76513,16492,30042,6865,13191,9923,40620,22288,84742,28567
meter,0,unique,2,2,subscribed,309596,23783,112571,69347,65225,38670,161305,80959,225886,76843
meter,0,inactive,4,8,indexed,2340696,163139,327274,502436,944305,403542,986079,252775,1706410,605897
meter,0,selective,2,8,indexed,106141,14115,29461,28860,20482,13223,46606,32209,100890,32491
meter,0,churn-sparse,2,8,eager,609941,39035,210337,139892,141671,79006,271787,165999,431066,150273
meter,0,consuming,2,2,subscribed,99844,23336,22370,35423,10700,8015,58456,31309,126026,32404
meter,0,inactive,2,2,compiled,950196,39186,114305,727908,36909,31888,488187,69115,826644,81975
meter,0,consuming,4,2,eager,243522,24580,68996,113695,20099,16152,123386,55403,223302,44463
meter,0,reopen,4,2,eager,1181833,57155,572991,128460,279895,143332,529178,348358,889198,331411
meter,0,unique,2,8,subscribed,607796,39783,151594,177120,156058,83241,278274,129328,449290,132439
meter,0,binding,2,8,subscribed,585352,37539,156747,153753,158029,79284,279936,138447,375674,128285
meter,0,binding,2,2,subscribed,350293,29152,121334,86492,71713,41602,166542,121805,232622,77405
meter,0,binding,2,2,compiled,1165192,33213,107384,951073,41907,31615,533514,69113,1004292,83087
meter,0,inactive,2,2,eager,277799,23685,140763,19382,57373,36596,128907,117182,240366,91329
meter,0,churn-broad,2,8,indexed,582994,37593,180565,152675,133540,78621,260781,137434,416458,138025
meter,0,selective,4,8,indexed,128981,17932,44510,22950,26178,17411,64054,39886,110938,36403
meter,0,reopen,2,2,eager,297208,23922,158696,21392,57303,35895,138976,109994,244014,92147
meter,0,churn-broad,2,2,subscribed,304609,24003,114299,70729,59045,36533,138510,103306,237166,80057
meter,0,binding,4,8,eager,2703901,151646,663167,602447,874599,412042,1161628,489153,2005226,723381
meter,0,unique,2,8,indexed,524275,38076,154616,109390,148918,73275,248362,112316,361834,127047
meter,0,churn-sparse,2,2,subscribed,278774,25054,110972,46583,59895,36270,129241,93851,224270,77945
meter,0,reopen,4,2,compiled,10680377,61601,234830,10140127,152418,91401,5331272,135323,9729208,194895
meter,0,unique,2,2,compiled,1029392,33523,103026,828817,33803,30223,504913,73676,973312,82247
meter,0,consuming,2,2,eager,94047,22536,26047,26933,10686,7845,54222,27824,114018,27637
meter,0,selective,2,2,compiled,146913,26424,26292,81296,4580,8321,83025,20709,163060,28791
meter,0,churn-broad,4,8,indexed,2676379,161999,313672,745113,909754,545841,1140107,334451,1871914,638921
meter,0,reopen,4,8,indexed,2322078,158876,340284,520761,906799,395358,980362,282353,1729642,611047
meter,0,binding,2,2,indexed,293207,22826,107262,62362,63549,37208,134819,92647,211158,72013
meter,0,binding,2,8,compiled,2509534,47962,124599,2205248,78696,53029,1243331,95919,2238688,118411
meter,0,consuming,4,8,eager,798919,33663,138076,524557,64029,38594,391519,105100,662658,73517
meter,0,churn-sparse,4,2,subscribed,912887,56206,225531,230296,272902,127952,400566,201460,663486,219897
meter,0,churn-broad,4,8,subscribed,3059413,22769,447124,1234701,926215,428604,1231250,419849,2075834,644313
meter,0,inactive,2,8,indexed,453742,35015,125288,83231,141083,69125,198397,104134,338602,121897
meter,0,reopen,2,2,subscribed,272012,24245,105282,41151,60848,40486,123470,89062,225886,76843
meter,0,binding,4,2,eager,1213282,57124,529136,231758,256868,138396,549131,380037,915998,331797
meter,0,reopen,4,2,subscribed,1005129,62088,232779,292164,283240,134858,479561,196934,688190,218795
meter,0,unique,2,8,eager,533569,38497,192202,88725,139008,75137,238173,140038,408186,147743
meter,0,binding,2,8,eager,517624,35255,166839,112174,128108,75248,230280,141274,401906,143589
meter,0,selective,4,2,eager,82669,18939,34167,6470,12436,10657,44879,24293,99406,35527
meter,0,reopen,2,8,eager,503771,35675,184755,82650,130665,70026,226512,128351,408186,147743
meter,0,reopen,4,2,indexed,812729,55209,219833,134586,276643,126458,352269,164051,594334,213403
meter,0,consuming,4,8,subscribed,845739,34915,101388,597752,61936,49748,401444,97907,696530,76469
meter,0,consuming,2,8,indexed,222019,26769,58181,79319,30894,26856,108177,51973,185222,45645
meter,0,binding,4,8,subscribed,2299070,148884,321164,603330,853166,372526,979225,325945,1762970,610485
meter,0,binding,2,8,indexed,1048209,67753,286039,285779,239051,169587,270322,133379,355938,122893
meter,0,churn-sparse,2,2,indexed,253571,23460,104789,30676,59099,35547,113807,85371,201438,72553
meter,0,churn-sparse,2,2,eager,311110,24480,152454,35082,59044,40050,143104,109968,251726,93249
meter,0,selective,2,8,eager,91717,14055,29829,17094,18330,12409,45797,27956,110578,37191
meter,0,unique,4,2,eager,1217304,58777,589742,131155,287674,149956,545268,363600,889198,331411
meter,0,binding,2,2,eager,325865,24640,142576,63929,57594,37126,152945,139815,258854,92709
meter,0,dense,4,2,indexed,593601,42784,58925,147136,244928,99828,253538,68411,439342,153517
meter,0,selective,4,2,compiled,199947,28796,40160,112376,7083,11532,107720,28067,209104,37949
meter,0,binding,4,8,compiled,36598866,119057,299658,35410240,510055,259856,18184163,248670,33444460,467091
meter,0,unique,4,8,indexed,2445322,153257,387443,602988,898048,403586,1034088,272926,1729642,611047
meter,0,reopen,2,8,indexed,506441,39596,152459,95415,145666,73305,231513,114591,361834,127047
meter,0,selective,4,8,compiled,377549,31449,49945,265324,14230,16601,196662,36648,385516,44111
meter,0,churn-sparse,2,8,subscribed,554641,38595,152630,148695,140401,74320,248916,128862,405242,134969
meter,0,churn-sparse,4,8,eager,2947764,156804,705249,646856,907988,530867,1228182,380051,2063866,731585
meter,0,consuming,4,2,indexed,135697,24123,36345,41661,20852,12716,72523,32598,146566,31621
meter,0,churn-broad,2,8,subscribed,684245,40313,189515,227330,141811,85276,303797,167321,456826,143417
meter,0,consuming,4,2,subscribed,261014,34112,34162,155583,20603,16554,140212,63455,237110,49703
meter,0,churn-sparse,4,8,subscribed,2403124,16251,363526,705326,904049,413972,934831,319650,1819882,618969
meter,0,inactive,4,8,subscribed,2339586,155755,311883,565769,914002,392177,993983,281568,1735882,611289
meter,0,churn-sparse,4,8,indexed,2608940,171165,345771,613876,941796,536332,1033210,151402,1747498,613577
meter,0,dense,4,8,subscribed,1970235,26571,150280,578303,863660,351421,765951,176867,1584538,552221
meter,0,selective,4,8,subscribed,117601,16264,40228,22202,23178,15729,58823,36559,128878,41795
meter,0,reopen,2,8,compiled,3171796,46846,143679,2846761,79506,55004,1581369,104450,2786108,119211
meter,0,unique,2,2,eager,304242,25565,156341,22676,61123,38537,141608,105867,244014,92147
meter,0,inactive,2,2,indexed,235073,23021,97497,21979,58688,33888,107526,75482,192286,70633
meter,0,churn-broad,4,2,compiled,15481866,59807,224130,14929046,167534,101349,7723168,149675,13723160,195419
meter,0,selective,4,8,eager,113513,15834,42605,16986,22136,15952,55974,35500,125530,43363
meter,0,churn-sparse,4,2,eager,1236364,58844,583601,172469,277069,144381,562817,366138,909390,332233
meter,0,dense,2,8,subscribed,324611,27645,40944,83944,108029,64049,136970,60779,274154,94009
meter,0,dense,4,2,subscribed,615565,44207,55559,198377,222466,94956,263898,85944,488398,158909
meter,0,unique,4,2,indexed,806615,54755,212648,135046,276052,128114,349870,164214,594334,213403
meter,0,unique,4,8,subscribed,2833688,158279,338771,1023469,917789,395380,1234261,299351,2072714,616439
meter,0,unique,4,2,compiled,12976266,57257,202710,12476443,152320,87536,6528587,132032,11726496,194167
meter,0,churn-sparse,2,2,compiled,1160274,35198,102211,958118,34272,30475,553032,79889,1046056,81299
meter,0,inactive,4,8,eager,2693997,153942,690075,494079,928610,427291,1134906,450638,1981690,723905
meter,0,consuming,2,2,compiled,195275,26039,29898,124820,5685,8833,106150,23251,210414,28561
meter,0,inactive,2,8,compiled,2315120,43464,130443,2003819,81743,55651,1151532,93970,2061040,117299
meter,0,churn-sparse,4,2,compiled,11325964,57369,197755,10821100,156655,93085,5632062,139148,10316136,192483
meter,0,inactive,4,2,compiled,9812889,52632,182925,9335999,151410,89923,4778241,131546,9182916,194359
meter,0,consuming,2,8,compiled,625716,30479,65062,491970,20047,18158,310474,44897,609266,42249
meter,0,inactive,4,8,compiled,35142574,152199,286385,33952357,502339,249294,17510414,226949,32613744,465307
meter,0,dense,2,2,eager,111516,15715,25009,20423,33264,17105,51856,31244,118638,41763
meter,0,inactive,2,2,subscribed,242731,22753,98539,29967,58372,33100,112019,77403,212366,76025
meter,0,reopen,2,2,indexed,260574,22495,123131,23895,57041,34012,132231,75647,195934,71451
meter,0,churn-broad,4,8,eager,3517476,176889,809098,1115997,943221,472271,1530777,601392,2312698,756649
meter,0,unique,2,8,compiled,4619395,47239,152677,4283091,79269,57119,2287267,112762,3993652,121235
meter,0,consuming,4,8,indexed,391751,32498,91550,170691,59106,37906,189365,67011,376642,71077
meter,0,dense,4,8,eager,3684417,12721,245607,1194769,1610026,621294,1483884,438297,1569722,563127
meter,0,selective,2,2,subscribed,56948,12364,18900,10042,8608,7034,31038,16471,90018,30580
meter,0,binding,4,8,indexed,2298063,147139,315431,577093,875182,383218,969016,294229,1730922,605093
meter,0,binding,4,2,compiled,10895661,56909,191527,10397036,156373,93816,5441004,139666,10004768,191711
meter,0,churn-broad,2,2,compiled,1393271,34368,108507,1184271,35232,30893,706431,84327,1266760,82371
meter,0,churn-sparse,2,8,compiled,3389647,45486,160727,3049882,78883,54669,1684020,114760,2940916,119663
meter,0,inactive,2,8,eager,508952,36857,180532,75633,142596,73334,228057,128712,384954,142593
meter,0,dense,2,8,compiled,1124843,37172,50982,940449,61472,34768,557221,41015,1171450,74085
meter,0,churn-broad,2,2,indexed,274904,24045,113427,40192,60057,37183,125576,92180,211582,74665
meter,0,inactive,4,2,eager,1201660,56543,589465,127971,280969,146712,532449,359321,885550,330593
meter,0,unique,4,8,compiled,107601329,128951,329834,106376374,496661,269509,53648102,277250,92409268,473115
meter,0,selective,2,8,subscribed,94446,13958,28246,21572,18670,12000,47871,29423,118830,37883
meter,0,dense,4,2,compiled,7488066,50052,60918,7189942,122809,64345,3779435,55666,7151726,121961
meter,0,churn-sparse,4,8,compiled,40708184,127871,320049,39512243,493479,254542,20226492,244407,37157652,464623
meter,0,inactive,4,2,indexed,806916,54238,210804,132890,279946,129038,341319,174200,590686,212585
meter,0,churn-broad,2,2,eager,352924,25945,170794,53428,61235,41522,166378,125869,264078,95361
meter,0,reopen,4,8,eager,2764103,166657,707243,504145,929248,456810,1199674,518367,2004922,729055
meter,0,dense,2,8,indexed,316894,27737,40299,78734,122419,47705,133322,50932,255802,88617
meter,0,churn-sparse,2,8,indexed,538183,43643,158955,121376,138153,76056,247100,123984,375882,129577
meter,0,dense,4,2,eager,613374,42846,101437,141042,233289,94760,260453,85891,473582,169815
meter,0,dense,4,8,indexed,1946690,53367,147422,502515,856571,386815,760571,158080,1555066,546829
meter,0,dense,2,2,subscribed,114687,15649,21221,31302,31189,15326,55913,32123,129566,42745
meter,0,unique,4,8,eager,2805609,163542,772208,506239,917379,446241,1202754,460877,2004922,729055
meter,0,selective,4,2,subscribed,81090,15898,30870,10513,13553,10256,42301,24940,102754,33959
meter,0,dense,2,2,compiled,350487,28810,27374,262889,17998,13416,181588,22482,383294,36473
meter,0,churn-broad,4,2,eager,1410583,61832,619051,285494,280853,163353,633876,413593,970030,338849
meter,0,consuming,4,2,compiled,386890,28907,40400,294744,11261,11578,203712,29104,393750,33193
meter,0,churn-broad,2,8,compiled,4492758,46517,194578,4112200,82366,57097,2233597,133613,3849268,129407
meter,0,unique,4,2,subscribed,964065,56990,220987,252116,305501,128471,443223,189390,688190,218795
meter,0,selective,2,2,eager,57330,13628,21164,5975,8949,7614,31521,16150,81766,28683
meter,0,reopen,2,8,subscribed,563795,38786,149566,158615,143120,73708,256596,133116,449290,132439
meter,0,inactive,2,8,subscribed,461967,36519,126040,86674,141767,70967,203598,104083,356954,127289
meter,0,dense,2,8,eager,314121,27962,44914,74059,116658,50528,144674,50900,263226,93027
meter,0,churn-sparse,4,2,indexed,834357,56614,219728,149595,279252,129168,362518,168109,603422,214505
meter,0,churn-broad,2,8,eager,717456,39581,232324,214438,148234,82879,315438,177077,480474,158721
meter,0,churn-broad,4,8,compiled,57837557,127860,477106,56475230,497816,259545,28916563,298272,50840052,492247
meter,0,dense,4,8,compiled,29224444,110116,184410,28235258,454265,240395,14433485,156862,27801834,395749
meter,0,selective,2,2,indexed,53305,12963,18759,6328,8502,6753,29469,14730,72006,23983
meter,0,consuming,4,8,compiled,1471893,34089,104220,1271663,36476,25445,710317,57012,1495762,64437
meter,0,churn-broad,4,2,indexed,920439,57253,244932,182320,300642,135292,412894,187581,634078,220841
meter,0,inactive,4,2,subscribed,888905,56790,224799,186195,286076,135045,394576,194170,639742,217977
meter,0,dense,2,2,indexed,103937,15619,21051,22074,30394,14799,50575,27041,109486,37353
meter,0,churn-broad,4,2,subscribed,1120067,60617,259973,370420,292805,136252,515759,239678,726046,226233
meter,0,reopen,4,8,subscribed,2840338,155538,373556,972538,939323,399383,1241234,289625,2072714,616439
meter,1,churn-sparse,2,2,indexed,252801,23091,104730,30519,59338,35123,115349,84558,201438,72553
meter,1,unique,2,8,subscribed,585910,39345,152272,175721,143359,75213,264574,131352,449290,132439
meter,1,reopen,2,8,eager,539528,39370,197995,86195,140639,75329,244951,135354,408186,147743
meter,1,unique,4,2,indexed,813588,56605,214513,135764,279573,127133,357306,170406,594334,213403
meter,1,reopen,4,8,eager,2748528,177345,711529,520568,917276,421810,1183250,470186,2004922,729055
meter,1,churn-broad,2,2,indexed,279799,24679,114599,40965,61662,37894,128612,100144,211582,74665
meter,1,dense,4,2,eager,606497,43450,93506,136748,236978,95815,252920,84487,473582,169815
meter,1,inactive,4,2,indexed,794905,54019,209979,130023,273283,127601,340915,161664,590686,212585
meter,1,churn-broad,2,8,compiled,4560029,46528,194339,4174932,82909,61321,2258545,143449,3849268,129407
meter,1,unique,2,2,indexed,286184,28580,119084,28938,69846,39736,132552,89943,195934,71451
meter,1,consuming,4,2,indexed,126242,22357,34377,38439,19321,11748,67643,30273,146566,31621
meter,1,churn-broad,4,2,eager,1415023,61421,624739,286159,280452,162252,638732,418744,970030,338849
meter,1,inactive,4,2,subscribed,891349,55652,225895,192955,285081,131766,388055,205133,639742,217977
meter,1,consuming,2,8,compiled,591964,31301,66103,455158,20101,19301,300203,49582,609266,42249
meter,1,consuming,2,2,indexed,96510,29366,24231,19932,13064,9917,55837,40383,99314,25197
meter,1,binding,4,8,eager,2666128,148591,666697,586738,863542,400560,1156955,486990,2005226,723381
meter,1,churn-sparse,2,8,eager,609300,38840,212961,139211,139910,78378,273722,151649,431066,150273
meter,1,dense,2,8,compiled,1126826,36397,50071,945491,59889,34978,547870,41196,1171450,74085
meter,1,inactive,2,2,indexed,232223,22542,96248,21900,57780,33753,106022,76090,192286,70633
meter,1,dense,4,8,eager,1949610,13607,185371,486710,877730,386192,747255,177026,1569722,563127
meter,1,inactive,2,8,subscribed,479626,35232,124803,87800,149635,82156,203303,103619,356954,127289
meter,1,churn-broad,4,8,eager,3540599,165123,816755,1135699,953706,469316,1556183,582834,2312698,756649
meter,1,dense,2,2,indexed,107388,16278,21561,23017,31091,15441,51703,29544,109486,37353
meter,1,churn-sparse,4,8,compiled,41365410,122529,348072,40126484,507655,260670,20513939,246781,37157652,464623
meter,1,inactive,2,2,compiled,877123,34656,94720,683403,34671,29673,434565,72232,826644,81975
meter,1,churn-sparse,2,2,compiled,1131592,34590,101810,922477,40347,32368,555113,80450,1046056,81299
meter,1,unique,4,2,subscribed,954545,56262,220079,246839,303705,127660,437963,187067,688190,218795
meter,1,unique,2,8,compiled,5004301,50063,159989,4648776,83701,61772,2445547,108345,3993652,121235
meter,1,selective,2,2,subscribed,60423,13516,20005,10556,9035,7311,33026,17514,90018,30580
meter,1,inactive,2,8,eager,469990,33840,164957,71138,131958,68097,209267,121031,384954,142593
meter,1,binding,4,2,indexed,922832,64354,235598,218910,275783,128187,415160,204643,622110,213509
meter,1,selective,4,8,indexed,115693,16102,39815,20414,23526,15836,57600,35160,110938,36403
meter,1,churn-sparse,4,2,subscribed,928254,57210,228485,234266,278967,129326,407637,202860,663486,219897
meter,1,selective,4,2,eager,86834,16020,39518,6878,13229,11189,43223,25594,99406,35527
meter,1,inactive,4,8,eager,2750349,168581,697934,496233,957903,429698,1210373,442078,1981690,723905
meter,1,selective,2,2,eager,55957,13267,20564,5826,8654,7646,30636,15975,81766,28683
meter,1,dense,2,8,subscribed,309522,25910,39508,80159,115209,48736,130728,52487,274154,94009
meter,1,selective,2,2,indexed,53374,12872,18925,6282,8593,6702,29231,14933,72006,23983
meter,1,inactive,2,8,indexed,476456,36474,131232,85523,150538,72689,210416,99220,338602,121897
meter,1,churn-broad,2,8,subscribed,673668,40192,185794,225655,142276,79751,311891,163807,456826,143417
meter,1,churn-sparse,2,8,subscribed,572333,39728,160530,154683,141808,75584,259035,135675,405242,134969
meter,1,reopen,4,2,indexed,868670,72542,242123,148432,277240,128333,383087,164885,594334,213403
meter,1,unique,4,8,subscribed,2846809,159532,346409,1022346,914224,404298,1221944,294654,2072714,616439
meter,1,churn-broad,4,2,subscribed,1113208,58647,255520,353804,308763,136474,508143,240598,726046,226233
meter,1,reopen,4,2,subscribed,944187,56729,222590,249892,284303,130673,418230,194450,688190,218795
meter,1,inactive,4,8,subscribed,2351647,159106,316549,554732,922678,398582,984464,282349,1735882,611289
meter,1,churn-broad,2,2,eager,326117,24684,155975,48438,57933,39087,152782,116791,264078,95361
meter,1,reopen,2,2,indexed,256203,25178,106646,25646,62395,36338,117697,82186,195934,71451
meter,1,churn-sparse,4,8,eager,3018856,159379,731295,654232,939716,534234,1244691,389838,2063866,731585
meter,1,binding,4,2,compiled,10856439,55646,194276,10362631,154927,88959,5400338,134961,10004768,191711
meter,1,churn-sparse,2,2,eager,316363,25306,154801,36411,60684,39161,147837,112283,251726,93249
meter,1,consuming,4,2,subscribed,259033,30257,35338,156129,20551,16758,138287,62464,237110,49703
meter,1,selective,2,2,compiled,153305,25659,33072,81198,4904,8472,89965,21371,163060,28791
meter,1,reopen,2,2,subscribed,297254,26330,131649,42917,57562,38796,155860,84279,225886,76843
meter,1,reopen,2,2,compiled,983030,33647,101865,783227,34569,29722,484620,72005,930936,82511
meter,1,dense,2,2,compiled,355381,28623,27802,267753,18147,13056,185596,26237,383294,36473
meter,1,binding,4,8,compiled,36294187,123117,292506,35087718,536932,253914,18049790,231540,33444460,467091
meter,1,churn-broad,4,2,compiled,19429486,288975,316337,18583577,150812,89785,11389940,149977,13723160,195419
meter,1,binding,4,2,subscribed,964035,64937,233078,263297,272674,130049,442054,221851,673742,218901
meter,1,churn-broad,2,2,compiled,1432916,36000,115120,1212489,36914,32393,711616,82876,1266760,82371
meter,1,binding,2,8,indexed,478399,35584,123454,120279,132223,66859,213849,119704,355938,122893
meter,1,unique,4,8,eager,2756338,154725,738003,517695,925341,420574,1159905,496208,2004922,729055
meter,1,binding,2,2,subscribed,388575,23673,135010,108792,74579,46521,134564,154624,232622,77405
meter,1,churn-broad,4,8,indexed,2698593,170907,312070,718365,952129,545122,1168344,331108,1871914,638921
meter,1,dense,2,2,subscribed,115157,15927,21522,31254,30952,15502,55182,32648,129566,42745
meter,1,consuming,4,2,eager,254484,25073,72844,119561,20535,16471,128559,57961,223302,44463
meter,1,inactive,4,8,compiled,35093263,148507,307024,33899096,487077,251559,17464043,241188,32613744,465307
meter,1,unique,2,2,eager,288884,24640,146893,21984,58538,36829,134272,100342,244014,92147
meter,1,churn-broad,2,8,indexed,639202,40441,189123,177510,150749,81379,275961,142993,416458,138025
meter,1,dense,4,8,compiled,29896532,114897,178295,28859059,474541,269740,14910787,164831,27801834,395749
meter,1,selective,2,8,compiled,337462,33435,47388,223407,11821,21411,174810,35118,320528,36435
meter,1,reopen,2,8,compiled,3277162,48337,147989,2921777,79652,79407,1626324,103707,2786108,119211
meter,1,unique,2,8,eager,540653,38933,192987,89101,144391,75241,239189,146960,408186,147743
