kind,rep,family,mode,reuse,total_ns,execution_ns,setup_ns,preparation_ns,disposal_ns,first_cold_ns,cancel_ns,requested_bytes,peak_increment_bytes
time,2,mutation,replay,8,113388873399,113388095984,470141,24640,282634,13775853810,14283030112,,
time,2,spine,checkpoint16,8,11474599,11421340,16294,10735,26230,226734,222983,,
time,2,deep,replay,1,94059848,93934917,4045,76175,44711,88867387,90381941,,
time,2,spine,indexed-cow,1,237798,199144,8420,21934,8300,77198,63795,,
time,2,mutation,copy,8,526141317,525154430,556123,32306,398458,62960767,61999817,,
time,2,spine,checkpoint16,1,2254821,2223138,6499,16585,8599,370710,347833,,
time,2,mutation,indexed,1,2902134,2764295,55144,52540,30155,2585955,2578828,,
time,2,work,indexed,8,8702227,8344878,282628,50718,24003,1053047,1083836,,
time,2,retained,checkpoint1,1,868210,798391,24539,12398,32882,715604,748495,,
time,2,late,indexed-cow,1,1183577,1120072,28319,30425,4761,1178614,749285,,
time,2,early,copy,8,12187023,12027510,132482,8806,18225,1495878,1520050,,
time,2,deep,copy,1,2073007,1958562,4423,71305,38717,1923922,2008942,,
time,2,mutation,checkpoint4,8,1293245837,1292459965,459081,26940,299851,162343869,168708526,,
time,2,linear,checkpoint16,8,4945028,4806530,112809,8842,16847,626269,620568,,
time,2,late,trail,1,5352024,5312184,11826,18522,9492,5342062,5086649,,
time,2,linear,checkpoint4,8,1829132,1702296,104732,8539,13565,228001,224764,,
time,2,mutation,trail,8,936073537,934829568,320580,21077,902312,110174390,110434929,,
time,2,spine,checkpoint4,1,421506,406353,2396,9161,3596,72009,57568,,
time,2,spine,indexed-cow,8,1539850,1403413,93980,18673,23784,65881,55586,,
time,2,work,indexed,1,1083049,1022001,9849,46310,4889,1046093,1009414,,
time,2,deep,checkpoint1,1,2703318,2631146,8857,36177,27138,2553638,2280005,,
time,2,mutation,checkpoint1,1,68194881,68073183,22219,24453,75026,67923068,67788828,,
time,2,retained,indexed-cow,1,700869,599354,52703,20933,27879,490410,596834,,
time,2,deep,trail,8,39252288,38425705,31839,10258,784486,3927279,4458817,,
time,2,work,checkpoint16,1,20496005,20470869,3811,15282,6043,20442161,20108651,,
time,2,linear,replay,8,11492371,11349144,118429,9526,15272,1380298,1410984,,
time,2,small,checkpoint4,1,415745,400069,2086,9738,3852,391027,363506,,
time,2,early,checkpoint16,1,12656991,12629209,11602,11439,4741,12651420,12764353,,
time,2,linear,indexed,8,932037,638047,257342,20042,16606,151608,112585,,
time,2,retained,indexed-cow,8,6404644,5383058,737388,32050,252148,551392,687793,,
time,2,late,indexed-cow,8,5980288,5656080,278054,27768,18386,770700,742600,,
time,2,retained,replay,1,7303951,7240843,22892,12453,27763,6733086,6650893,,
time,2,retained,replay,8,58465945,57846391,392710,12814,214030,6671709,6975533,,
time,2,linear,copy,1,96167,73469,10002,9480,3216,92831,89187,,
time,2,deep,trail,1,4843678,4724894,3163,8813,106808,3950725,4394254,,
time,2,work,checkpoint1,1,2470647,2450580,2221,13268,4578,2451743,2469105,,
time,2,work,checkpoint4,1,6340928,6318855,2231,14899,4943,6316124,6441710,,
time,2,retained,checkpoint16,1,3252722,3191201,23377,11864,26280,3033796,2894996,,
time,2,late,checkpoint16,8,165662451,165476622,153091,11626,21112,20448636,20691049,,
time,2,work,replay,8,2677574471,2677501888,29695,15607,27281,338149954,330510309,,
time,2,late,checkpoint16,1,19937874,19908418,12828,12244,4384,19933076,20385544,,
time,2,mutation,checkpoint16,1,509570510,509455738,22393,23896,68483,509299380,524282265,,
time,2,deep,indexed-cow,1,1801554,1693401,8292,20726,79135,1493425,1822135,,
time,2,work,trail,1,9342824,9180616,3563,151696,6949,8744588,9869240,,
time,2,work,trail,8,84520979,83780191,26631,669887,44270,9360310,12447187,,
time,2,small,checkpoint16,1,1459475,1428022,10543,14864,6046,1428015,4470823,,
time,2,linear,checkpoint16,1,646328,619268,13397,10066,3597,642399,692381,,
time,2,small,indexed-cow,8,1765301,1567162,136572,34342,27225,235030,212611,,
time,2,small,indexed,1,284194,241789,6397,30830,5178,261573,243781,,
time,2,linear,checkpoint4,1,264144,235456,15292,9747,3649,260374,240437,,
time,2,late,indexed,8,6541401,6188277,303786,29646,19692,830280,792983,,
time,2,retained,indexed,8,7589401,6460451,785659,26330,316961,627370,738902,,
time,2,early,copy,1,1953377,1926156,11024,10914,5283,1947857,1831957,,
time,2,small,checkpoint4,8,3328031,3285088,9867,9656,23420,405539,381627,,
time,2,late,replay,8,3074038731,3073827684,176157,11831,23059,382140769,382461295,,
time,2,small,trail,1,378573,366131,2331,5506,4605,325022,366227,,
time,2,deep,checkpoint16,1,14789981,14695324,2362,66909,25386,14341997,14305494,,
time,2,spine,copy,1,193597,177679,2527,9683,3708,40459,29918,,
time,2,work,checkpoint4,8,49974358,49934089,11807,5397,23065,5995307,6304951,,
time,2,small,indexed,8,1753652,1549196,153367,28615,22474,211177,206479,,
time,2,retained,copy,1,497233,433383,23192,12283,28375,361053,384386,,
time,2,mutation,trail,1,112991760,112906045,21651,16801,47263,110080984,109770112,,
time,2,mutation,checkpoint4,1,160639001,160526950,22869,19432,69750,160364955,164683994,,
time,2,small,indexed-cow,1,226917,191054,6250,25372,4241,207449,206652,,
time,2,small,replay,8,25967312,25923333,11601,9112,23266,2822302,3028886,,
time,2,linear,trail,8,720420,562443,115617,9709,32651,89981,88164,,
time,2,early,checkpoint1,1,1767144,1743595,10341,9759,3449,1763571,1803371,,
time,2,linear,copy,8,698014,572627,102830,8346,14211,86471,79363,,
time,2,early,trail,1,1359069,1331628,9625,11435,6381,1352533,1360887,,
time,2,retained,checkpoint4,1,1302219,1242339,21836,11273,26771,1147979,1499015,,
time,2,spine,copy,8,1304088,1264121,10598,8758,20611,39493,27032,,
time,2,early,checkpoint1,8,14817436,14674190,119073,8568,15605,1810877,1841738,,
time,2,small,checkpoint1,8,1401680,1363380,9229,8667,20404,179556,161886,,
time,2,early,replay,8,1677087849,1676889605,164868,10649,22727,205095576,206811187,,
time,2,small,copy,8,1205423,1158980,9619,9331,27493,157943,138545,,
time,2,early,checkpoint4,8,33803483,33640945,133838,10668,18032,4331315,4176440,,
time,2,late,checkpoint1,8,30869863,30712074,130018,10474,17297,3273130,3077660,,
time,2,linear,checkpoint1,1,125777,104221,9605,8825,3126,122539,118832,,
time,2,deep,checkpoint4,1,5471190,5433892,3078,7194,27026,5180814,5130878,,
time,2,small,copy,1,167810,152420,2145,9502,3743,153136,141584,,
time,2,spine,trail,1,324079,288823,2668,28353,4235,76221,45020,,
time,2,early,indexed-cow,1,407288,357047,25555,21038,3648,403512,358063,,
time,2,retained,trail,1,964837,864270,20015,16407,64145,730595,595812,,
time,3,mutation,checkpoint1,8,544733403,543966214,445029,25433,296727,67451224,72655110,,
time,3,small,copy,8,1158055,1113505,9130,8906,26514,154803,131671,,
time,3,late,trail,1,4737785,4703054,10163,17221,7347,4730304,4876732,,
time,3,spine,indexed-cow,8,1593471,1460721,99901,12506,20343,62293,57392,,
time,3,early,checkpoint16,1,12643531,12614783,13189,11661,3898,12639399,12517252,,
time,3,deep,indexed-cow,1,1840439,1730600,9299,23606,76934,1548900,1817609,,
time,3,work,copy,1,2237532,2217466,1884,13585,4597,2218249,2224962,,
time,3,work,indexed,8,8398574,8078004,267782,28352,24436,1007994,1045507,,
time,3,mutation,trail,8,877780841,876654267,285154,16434,824986,105741317,107001686,,
time,3,spine,trail,8,2211509,2150307,10899,26558,23745,72163,48764,,
time,3,small,checkpoint1,1,194860,179850,2063,8847,4100,178702,187538,,
time,3,retained,checkpoint16,8,25379697,24791210,368682,11467,208338,2785745,2790194,,
time,3,deep,checkpoint1,1,2179190,2137925,1744,5817,33704,2033976,2258706,,
time,3,deep,checkpoint1,8,18453223,18140798,17457,72242,222726,2165702,2207135,,
time,3,work,checkpoint4,8,49590098,49549146,12757,6267,21928,6025445,6205353,,
time,3,work,indexed-cow,1,1040522,985698,6912,42835,5077,1009246,970340,,
time,3,deep,trail,1,4892767,4762120,1937,6948,121762,3952210,4296260,,
time,3,mutation,checkpoint16,1,500648008,500532558,22626,23209,69615,500367870,501320481,,
time,3,spine,trail,1,327478,286363,8174,28496,4445,86391,45265,,
time,3,work,checkpoint1,1,2413371,2393293,2202,13020,4856,2397401,2405035,,
time,3,small,checkpoint4,8,3068559,3030807,8899,8770,20083,366468,370720,,
time,3,small,indexed-cow,8,1697337,1505852,136073,32812,22600,235768,183376,,
time,3,spine,copy,1,174727,158877,2783,9416,3651,40945,28078,,
time,3,retained,indexed,8,6741631,5708878,728213,23304,281236,572977,683406,,
time,3,retained,checkpoint4,8,11809526,11140944,414504,14251,239827,1281810,1213834,,
time,3,linear,trail,8,737799,578938,114631,9870,34360,90565,89221,,
time,3,work,checkpoint16,1,19751157,19727756,2236,15222,5943,19700695,20044631,,
time,3,linear,trail,1,93918,66590,10189,9750,7389,86422,84807,,
time,3,deep,checkpoint4,8,42346574,42046539,18570,67086,214379,5067517,5099190,,
time,3,deep,checkpoint16,8,120629473,120319405,22785,67819,219464,14539872,14716799,,
time,3,retained,replay,8,63280308,62619231,412839,13316,234922,6995631,6765630,,
time,3,early,checkpoint4,8,34510087,34337337,143740,10669,18341,4229700,4305683,,
time,3,small,replay,8,26506879,26461736,11777,10206,23160,3114120,3095849,,
time,3,mutation,indexed-cow,1,2665557,2491412,60334,51874,61937,2346721,3684535,,
time,3,late,checkpoint1,1,3252424,3223558,11615,12773,4478,3247809,3263875,,
time,3,spine,copy,8,1285111,1245855,10418,8474,20364,40109,26396,,
time,3,mutation,replay,8,108354351511,108353583885,440699,24803,302124,14116141042,14593903939,,
time,3,mutation,indexed-cow,8,20237165,19214267,764152,44716,214030,2275165,2336504,,
time,3,early,copy,1,1446746,1422975,10149,10118,3504,1443116,1394263,,
time,3,late,indexed-cow,1,698558,636653,26749,31056,4100,694340,691050,,
time,3,retained,checkpoint1,1,785499,725968,22628,10875,26028,649130,685086,,
time,3,mutation,replay,1,14206025340,14205930537,22385,21605,50813,14133637708,14224538696,,
time,3,early,indexed,1,464248,404466,26358,29699,3725,460376,454560,,
time,3,early,indexed,8,3696893,3409145,249854,21747,16147,479277,447221,,
time,3,early,trail,1,1370034,1341631,9611,12056,6736,1363169,1373271,,
time,3,linear,checkpoint4,1,233080,210924,9748,9166,3242,229732,230675,,
time,3,small,checkpoint16,8,9127707,9087931,9532,9010,21234,1083506,1138108,,
time,3,late,copy,1,2253750,2227838,10148,11822,3942,2249682,2321654,,
time,3,work,indexed,1,1050573,984722,6769,54115,4967,1012875,1057114,,
time,3,deep,copy,1,2012080,1911181,2195,66502,32202,1874687,1909598,,
time,3,deep,indexed,1,2055541,1936065,11076,25169,83231,1680464,1984853,,
time,3,linear,checkpoint1,1,131671,109077,9960,9370,3264,128291,121919,,
time,3,small,checkpoint16,1,1169338,1153317,2414,9644,3963,1141141,1129130,,
time,3,mutation,copy,8,483421512,482589128,478955,30001,323428,59488097,81876211,,
time,3,linear,checkpoint1,8,1382865,1246493,113525,8964,13883,130707,189960,,
time,3,mutation,checkpoint4,1,154239475,154128073,22293,18512,70597,153957682,156813860,,
time,3,work,replay,1,324870906,324842674,4051,16591,7590,321630405,316758333,,
time,3,linear,checkpoint16,1,551321,529541,9449,9197,3134,548059,547566,,
time,3,spine,replay,1,5316650,5299458,2711,9839,4642,208597,210754,,
time,3,early,indexed-cow,8,3206122,2923507,233848,21108,27659,439424,392802,,
time,3,retained,checkpoint1,8,6768732,6118621,411351,16401,222359,718735,691420,,
time,3,late,replay,1,385545072,385510152,14790,14340,5790,385538149,378489390,,
time,3,late,checkpoint4,8,52507226,52342512,137255,10308,17151,6553900,6530291,,
time,3,spine,indexed-cow,1,230553,195616,8601,22367,3969,76716,63797,,
time,3,small,indexed-cow,1,233146,196213,7006,25974,3953,214335,192012,,
time,3,early,checkpoint4,1,3932926,3909375,10063,9501,3987,3928748,3921950,,
time,3,linear,replay,1,1362790,1339317,10694,9463,3316,1359361,1348003,,
time,3,mutation,trail,1,108486394,108390453,21464,16440,58037,105480906,113056346,,
time,3,work,copy,8,21378591,21314495,16090,22635,25371,3790772,2271902,,
time,3,work,trail,8,77551907,76880974,24800,612736,33397,9172445,9288346,,
time,3,mutation,indexed,8,22020027,20908755,802388,45234,263650,2366281,2573668,,
time,3,linear,copy,8,700762,570439,106537,8812,14974,91712,84503,,
time,3,deep,copy,8,18466982,17948030,39645,71584,407723,1911067,1976710,,
time,3,spine,checkpoint4,1,452553,436115,2684,9925,3829,76024,65097,,
time,3,late,indexed,1,766729,707210,26418,28844,4257,762314,753425,,
time,3,retained,indexed-cow,8,6507899,5434369,753932,32494,287104,566314,613179,,
time,3,deep,trail,8,38628363,37894959,32218,10534,690652,3829707,4702732,,
time,3,early,replay,8,1658699719,1658507128,159152,11841,21598,202499428,206055740,,
time,3,linear,indexed-cow,1,132253,80378,29275,19271,3329,128824,111508,,
time,3,spine,replay,8,43515445,43471488,13599,9052,21306,208341,202519,,
time,3,retained,indexed,1,757765,654329,51077,19227,33132,525311,670725,,
time,3,retained,indexed-cow,1,793702,669634,60273,27142,36653,547953,657527,,
time,3,retained,copy,8,4010969,3434374,364510,10629,201456,376564,405913,,
time,3,early,checkpoint1,1,1908464,1882516,11485,10897,3566,1904745,1908224,,
time,3,work,replay,8,2662148187,2662073609,30243,16121,28214,332627713,331874198,,
time,3,early,checkpoint16,8,97933857,97779153,127664,9493,17547,12272213,12312647,,
time,3,work,checkpoint1,8,19557542,19521233,9612,5686,21011,2400332,2444145,,
time,3,spine,checkpoint1,8,1484625,1446911,10476,7578,19660,43444,31067,,
time,3,small,copy,1,159820,143857,2289,10090,3584,146096,126660,,
time,3,small,indexed,1,246799,207777,6343,28419,4260,224231,214164,,
time,3,spine,checkpoint1,1,189728,175219,2527,8411,3571,42317,30877,,
time,3,deep,checkpoint4,1,5172740,5139310,1854,6381,25195,4897458,4982091,,
time,3,mutation,checkpoint1,1,67038319,66925590,23229,23263,66237,66789027,66160537,,
time,3,late,trail,8,39280670,39040558,177606,16106,46400,5044818,4988858,,
time,3,retained,checkpoint4,1,1354425,1296256,21018,11332,25819,1192739,1354412,,
time,3,early,checkpoint1,8,15104254,14955743,120983,10428,17100,1896338,1926571,,
time,3,early,replay,1,204625490,204593574,15164,11987,4765,204620088,203164669,,
time,3,late,replay,8,3071417938,3071210736,172141,11707,23354,377788365,384555895,,
time,3,spine,indexed,1,232490,196499,8342,23556,4093,79822,110826,,
time,3,small,indexed,8,1809886,1614797,147150,27332,20607,206702,217451,,
time,3,deep,replay,8,713696272,713379389,28892,63976,224015,83454483,90946372,,
time,3,deep,replay,1,87776902,87678745,3719,67984,26454,82586008,83574886,,
time,3,work,checkpoint16,8,159163442,159107645,17712,15169,22916,20066489,19560897,,
time,3,spine,checkpoint16,8,9822036,9781519,11093,8758,20666,202127,207137,,
time,3,late,checkpoint16,8,162311099,162131061,148358,11058,20622,20122417,21530941,,
time,3,work,trail,1,9337435,9161917,3585,163701,8232,8715847,9841451,,
time,3,retained,trail,8,7132479,6151499,581989,16857,382134,548387,655423,,
time,3,early,indexed-cow,1,607269,527843,39592,35936,3898,603144,412136,,
time,3,mutation,checkpoint4,8,1280216872,1279417999,464039,27533,307301,159851163,157345075,,
time,3,small,replay,1,3312354,3292739,3004,11910,4701,3085657,3041762,,
time,3,late,indexed,8,6512219,6142961,319477,29067,20714,803383,770726,,
time,3,retained,trail,1,819486,700252,23787,18255,77192,562193,845606,,
time,3,early,trail,8,11904224,11695313,147447,11916,49548,1427105,1484832,,
time,3,mutation,checkpoint16,8,4121831768,4121041371,412565,27151,350681,525268305,513895949,,
time,3,late,checkpoint4,1,6829975,6801046,11287,13160,4482,6825182,6713585,,
time,3,retained,copy,1,523331,455036,24982,13926,29387,385851,408866,,
time,3,deep,indexed,8,17743675,16535062,475713,28617,704283,1735783,2309076,,
time,3,small,checkpoint4,1,444599,427968,2401,10382,3848,417934,382427,,
time,3,spine,indexed,8,1737182,1575389,102416,23796,35581,80795,79651,,
time,3,work,checkpoint4,1,6437417,6414826,2335,14478,5778,6410278,6402041,,
time,3,small,trail,8,3055577,3007021,10815,5687,32054,347641,397211,,
time,3,linear,indexed,1,132574,80952,29092,19119,3411,129048,111720,,
time,3,late,checkpoint16,1,22090196,22054536,15433,14908,5319,22084139,21347456,,
time,3,spine,checkpoint16,1,1432039,1414838,2628,9824,4749,262741,203607,,
time,3,linear,checkpoint16,8,4731684,4599731,108158,9406,14389,597522,588550,,
time,3,late,copy,8,19787505,19616145,142023,10874,18463,2455372,2435323,,
time,3,linear,checkpoint4,8,1962600,1822251,115140,9880,15329,252934,241267,,
time,3,mutation,indexed,1,2742122,2593895,63291,52069,32867,2437425,2597766,,
time,3,small,trail,1,478811,463745,2446,5735,6885,400218,394645,,
time,3,linear,replay,8,11492301,11350495,116544,9419,15843,1406323,1404742,,
time,3,deep,checkpoint16,1,15408183,15312520,3329,65507,26827,14954496,14594550,,
time,3,linear,indexed,8,1673480,999756,623667,19231,30826,133457,113710,,
time,3,work,indexed-cow,8,9004043,8666854,260169,48348,28672,1122723,1137587,,
time,3,small,checkpoint1,8,1588804,1541760,13026,10299,23719,199553,174527,,
time,3,mutation,copy,1,64052638,63927872,24446,24473,75847,63807328,64645579,,
time,3,linear,copy,1,105592,80605,10976,10368,3643,101810,96339,,
time,3,linear,indexed-cow,8,951034,645809,270704,19335,15186,141169,111426,,
time,3,retained,checkpoint16,1,3283604,3216043,24770,12346,30445,3105417,3061258,,
time,3,spine,checkpoint4,8,3718064,3673150,12801,9919,22194,85820,69499,,
time,3,late,indexed-cow,8,6410388,6052522,305437,32344,20085,850859,822163,,
time,3,deep,indexed-cow,8,17428567,16156611,542862,32115,696979,1749511,2083232,,
time,3,early,copy,8,12690890,12530864,132585,9569,17872,1565632,1551165,,
time,3,retained,replay,1,7388648,7322613,23713,11444,30878,6794534,6884228,,
time,3,late,checkpoint1,8,25562983,25402369,132968,9849,17797,3228755,3198983,,
time,4,retained,trail,8,6808796,5910171,470166,18633,409826,586372,684670,,
time,4,deep,checkpoint4,1,5300371,5266053,2004,7272,25042,5018148,5123437,,
time,4,mutation,indexed,8,21182649,20125714,783469,41397,232069,2311326,2523754,,
time,4,work,indexed,1,1028586,967779,6199,49688,4920,994403,1016793,,
time,4,work,copy,1,2213991,2194602,2026,13071,4292,2200726,2241388,,
time,4,retained,copy,1,477883,418656,19801,11918,27508,350881,382015,,
time,4,linear,replay,1,1386231,1363814,10267,9100,3050,1383067,1369590,,
time,4,retained,checkpoint1,1,791479,731377,22239,11342,26521,653581,691817,,
time,4,linear,checkpoint4,1,239036,217174,9662,9246,2954,235954,228485,,
time,4,deep,replay,1,89740357,89634627,3827,70421,31482,84585819,83357348,,
time,4,spine,checkpoint4,1,431951,415418,2638,10037,3858,74847,60884,,
time,4,mutation,copy,8,522179321,521312799,515496,24203,326823,64983443,64151714,,
time,4,work,checkpoint1,8,19882589,19845537,9519,5546,21987,2471995,2467429,,
time,4,deep,copy,1,1969929,1874300,1792,59356,34481,1830024,1915673,,
time,4,spine,trail,1,328513,291655,2873,29402,4583,79458,46857,,
time,4,mutation,trail,1,113792320,113704129,22454,16938,48799,110773104,110862700,,
time,4,retained,trail,1,865665,743970,24287,19103,78305,597145,833471,,
time,4,deep,copy,8,16827733,16508212,17598,79483,222440,2011656,1939952,,
time,4,deep,checkpoint16,1,14917755,14823916,2228,68393,23218,14468962,14407165,,
time,4,linear,trail,8,739648,570529,125053,10291,33775,93405,91169,,
time,4,early,checkpoint4,1,3968002,3943291,10758,10083,3870,3964011,3938224,,
time,4,retained,indexed,8,6679757,5708465,707592,21643,242057,550616,649430,,
time,4,retained,replay,8,59985575,59356173,394945,12926,221531,6768471,6747483,,
time,4,early,checkpoint16,8,101612632,101443816,138593,10851,19372,12508825,12795250,,
time,4,retained,checkpoint4,8,12192019,11067779,406043,13160,705037,1210665,1216429,,
time,4,early,replay,8,1706087243,1705882635,169320,11760,23528,213868566,211353063,,
time,4,retained,indexed-cow,8,6009084,5094804,679356,25645,209279,523210,635690,,
time,4,deep,trail,8,38448456,37723490,29126,10225,685615,3921318,4185453,,
time,4,spine,replay,1,5320926,5304512,2563,9618,4233,203694,205784,,
time,4,small,checkpoint16,8,9314270,9273692,9628,9218,21732,1137589,1153780,,
time,4,late,checkpoint1,1,3236890,3210088,10804,11974,4024,3232703,3117412,,
time,4,small,copy,1,170470,154452,2221,10000,3797,154707,137007,,
time,4,mutation,checkpoint16,1,513020421,512898850,23674,24839,73058,512742394,511211064,,
time,4,linear,indexed,8,904534,607617,263046,18997,14874,130242,107632,,
time,4,early,copy,8,11492447,11349473,118029,8966,15979,1444686,1435082,,
time,4,mutation,checkpoint4,8,1262022981,1261228133,460178,24985,309685,154131984,152859071,,
time,4,late,replay,8,3164101830,3163896278,170688,11348,23516,386481155,388236985,,
time,4,late,replay,1,380106366,380073742,13513,13868,5243,380100126,391120138,,
time,4,mutation,checkpoint1,1,67638811,67522805,22469,24029,69508,67383017,68305827,,
time,4,spine,indexed,8,1795457,1623577,119806,23963,28111,80886,69482,,
time,4,linear,copy,8,699486,564793,107797,8343,18553,89174,84437,,
time,4,deep,checkpoint4,8,44937657,44597648,24588,71297,244124,5432109,5659361,,
time,4,late,indexed,8,6259187,5927922,283779,28677,18809,812573,774574,,
time,4,work,indexed-cow,1,1036172,977799,6798,46451,5124,1001856,1003946,,
time,4,mutation,checkpoint4,1,163367849,163239055,24595,19785,84414,163059474,169489820,,
time,4,early,trail,8,11645998,11456646,133338,11821,44193,1439577,1501690,,
time,4,deep,checkpoint16,8,122220812,121920868,26100,66641,207203,15060980,14499076,,
time,4,linear,checkpoint16,1,590605,566510,9617,8957,5521,584989,584795,,
time,4,spine,checkpoint4,8,3354680,3316273,10415,8263,19729,72633,62526,,
time,4,mutation,checkpoint16,8,4266350365,4265528985,431430,27198,362752,511898952,542104684,,
time,4,deep,replay,8,763720638,763288691,38160,99462,294325,92229049,92740981,,
time,4,early,checkpoint16,1,12777161,12746983,12873,12372,4933,12771705,13919579,,
time,4,late,copy,8,19130342,18963477,138525,10438,17902,2380291,2672637,,
time,4,early,checkpoint1,1,1845489,1821186,10608,9967,3728,1841643,1836233,,
time,4,work,copy,8,20596692,20535944,15662,19548,25538,2919153,2411561,,
time,4,late,copy,1,2624718,2591091,14878,14374,4375,2619986,2316890,,
time,4,small,trail,1,388837,375509,2360,6083,4885,333547,368797,,
time,4,early,indexed-cow,8,3344703,3048040,244643,23272,28748,433056,410807,,
time,4,retained,checkpoint16,1,3075689,3011670,22603,11822,29594,2906876,3700864,,
time,4,mutation,indexed-cow,8,21517806,20395535,828694,49217,244360,2404983,2489109,,
time,4,early,checkpoint4,8,32942384,32782988,131598,9110,18688,4074864,4150190,,
time,4,late,indexed,1,768676,709001,28122,27255,4298,764245,737377,,
time,4,late,indexed-cow,1,747605,690598,25740,27106,4161,743298,707269,,
time,4,late,checkpoint1,8,25608976,25453337,129457,9850,16332,3142324,3160717,,
time,4,work,replay,1,336606007,336580210,3641,16328,5828,332992790,335579405,,
time,4,late,checkpoint4,1,6630005,6602065,11292,12618,4030,6625769,6695231,,
time,4,small,copy,8,1178209,1127615,9548,14103,26943,162556,135495,,
time,4,retained,copy,8,4534618,3924467,382260,20318,207573,376174,395883,,
time,4,mutation,copy,1,59882116,59770945,23510,22829,64832,59655648,60781768,,
time,4,mutation,indexed,1,2707499,2575713,52523,47008,32255,2396864,2505708,,
time,4,work,checkpoint4,1,6709498,6683474,2610,15057,8357,6669243,6402975,,
time,4,early,checkpoint1,8,15874205,15722296,125397,9601,16911,2026995,1989286,,
time,4,work,checkpoint1,1,2583568,2562342,2148,14058,5020,2567052,2524982,,
time,4,deep,trail,1,4937343,4808133,4183,8631,116396,3982146,4812730,,
time,4,small,checkpoint4,1,448610,429662,2562,11322,5064,420621,3334155,,
time,4,retained,checkpoint1,8,7763916,7132315,400610,14065,216926,707978,1015824,,
time,4,early,trail,1,1514448,1482296,11428,13708,7016,1507256,1492672,,
time,4,work,checkpoint16,8,161972581,161908730,20949,15540,27362,20522251,25330260,,
time,4,retained,indexed-cow,1,771415,657075,60014,26507,27819,545351,630301,,
time,4,small,replay,1,3374378,3357390,2421,10285,4282,3149876,3092019,,
time,4,linear,checkpoint4,8,1920255,1782304,113245,9635,15071,242089,235278,,
time,4,retained,checkpoint4,1,1448985,1381701,23466,11951,31867,1283589,1288442,,
time,4,deep,indexed,8,18529809,17317437,379194,31867,801311,1796238,2052737,,
time,4,small,checkpoint4,8,3313031,3270496,10421,9672,22442,429605,384769,,
time,4,mutation,replay,1,14237527522,14237441864,23145,22714,39799,14165066259,14374500979,,
time,4,retained,indexed,1,816128,701396,56737,25739,32256,567930,673183,,
time,4,late,checkpoint4,8,53313622,53143958,140448,11311,17905,6713276,6610606,,
time,4,work,replay,8,2707841690,2707760786,33816,16977,30111,334115268,333384672,,
time,4,spine,indexed,1,232815,197842,7796,23107,4070,79469,60922,,
time,4,work,indexed,8,8570998,8236609,242896,48729,42764,1051002,1086559,,
time,4,small,indexed,1,245170,200360,10115,30589,4106,224664,207938,,
time,4,work,indexed-cow,8,8259115,7957077,233176,43240,25622,957853,1224161,,
time,4,small,trail,8,3043854,2998352,10025,5522,29955,357113,328611,,
time,4,mutation,trail,8,900580349,899374803,317060,17779,870707,108007309,110803844,,
time,4,spine,trail,8,2249278,2186245,11187,27544,24302,74394,47595,,
time,4,late,trail,8,41438130,41185662,184280,18754,49434,5162704,5097876,,
time,4,retained,checkpoint16,8,25058813,24404396,411913,12580,229924,2776782,2890315,,
time,4,deep,checkpoint1,1,2322718,2269428,3071,7711,42508,2161474,2260974,,
time,4,linear,indexed,1,142012,90304,29449,18636,3623,138265,111747,,
time,4,linear,checkpoint1,8,976417,845144,109249,8324,13700,121863,118045,,
time,4,early,indexed,1,458066,407191,24864,21551,4460,453457,457681,,
time,4,linear,indexed-cow,1,166353,96792,39139,25187,5235,160981,145984,,
time,4,spine,copy,8,1296561,1249365,18976,8527,19693,48567,23296,,
time,4,small,checkpoint1,8,1386623,1348341,8833,8914,20535,188691,257485,,
time,4,small,checkpoint16,1,1198098,1179796,2271,11025,5006,1168478,1145136,,
time,4,linear,indexed-cow,8,899955,604310,262448,18667,14530,125184,103968,,
time,4,linear,copy,1,97052,74309,10066,9380,3297,93640,89271,,
time,4,small,indexed-cow,8,1707399,1522070,138149,24411,22769,207603,200661,,
time,4,spine,checkpoint16,8,10574116,10528446,12496,9015,24159,205500,211638,,
time,4,deep,indexed-cow,8,15688718,14477134,482778,23790,705016,1613096,1919358,,
time,4,deep,checkpoint1,8,19428928,19061155,19517,69911,278345,2256597,2273827,,
time,4,small,replay,8,26588161,26539772,14007,9462,24920,2992943,3072003,,
time,4,work,checkpoint4,8,51768566,51721179,15729,6983,24675,6352033,6328817,,
time,4,small,indexed,8,1904490,1691718,159227,30921,22624,227117,236056,,
time,4,late,indexed-cow,8,6855893,6493656,308593,28161,25483,781239,1511517,,
time,4,deep,indexed,1,2123270,2002064,11192,28459,81555,1756596,2050351,,
time,4,linear,trail,1,103457,72456,10046,10216,10739,92605,146010,,
time,4,late,checkpoint16,1,20840087,20808164,13683,13161,5079,20834323,21265246,,
time,4,mutation,checkpoint1,8,559396013,558580490,456104,26532,332887,67885957,69461308,,
time,4,linear,checkpoint1,1,129311,106984,9789,9281,3257,125922,129025,,
time,4,early,replay,1,214085748,214050153,14753,12387,8455,214076132,209220513,,
time,4,linear,replay,8,11404954,11263276,116346,9466,15866,1430127,1413646,,
time,4,early,indexed-cow,1,437076,377689,33393,22190,3804,433144,400792,,
time,4,early,indexed,8,3763758,3473825,251130,21993,16810,480647,475240,,
