28,509
30,512
28,511
28,508
29,517
29,562
29,538
29,509
29,512
29,512
29,509
28,509
30,510
28,512
29,509
29,507
30,512
29,510
29,510
29,507
29,509
29,510
29,506
29,510
30,509
28,512
30,508
28,792
30,506
28,543
29,506
29,513
29,511
29,506
28,511
28,509
30,511
29,582
29,511
29,512
30,510
28,510
30,508
29,640
29,508
29,511
29,511
28,511
29,510
28,512
29,507
28,505
28,625
29,509
29,508
28,507
29,506
28,506
30,511
28,507
29,508
29,509
29,508
30,508
30,506
28,508
29,509
29,511
29,511
28,516
30,510
29,509
29,505
29,508
29,510
29,513
29,507
28,4027
29,544
29,518
29,574
29,517
29,514
28,516
28,514
29,518
29,511
28,510
29,510
29,510
27,507
28,507
28,508
29,509
29,507
29,512
30,511
30,510
29,516
29,509
29,512
29,509
30,511
28,507
29,510
29,511
29,794
29,508
28,507
30,513
30,508
29,512
28,505
29,513
29,506
29,507
28,509
30,506
