kind,rep,family,mode,reuse,total_ns,execution_ns,setup_ns,preparation_ns,disposal_ns,first_cold_ns,cancel_ns,requested_bytes,peak_increment_bytes
meter,1,cross-before-success-256-4,graph,1,2833726,2685468,100403,20059,27796,797426,804947,4887466,136253
meter,1,cross-before-success-64-6,dependencies,1,1375863,1162127,50185,112082,51469,849796,790652,1505018,230479
meter,1,cross-before-success-64-4,ordinary,1,257155,155900,49663,34207,17385,199432,186758,377258,81327
meter,1,cross-unique-success-1024-6,ordinary,1,3515766,2390208,727716,123642,274200,2775227,2876098,10983678,944263
meter,1,cross-unique-success-1024-6,dependencies,1,8323437,7150084,736467,151599,285287,7540511,7627655,19971658,944263
meter,1,cross-before-success-256-2,specialized,1,815605,598491,190287,22481,4346,670357,781916,1254785,634173
meter,1,cross-before-success-64-2,specialized,1,252035,174938,53871,19953,3273,209815,223780,374857,187661
meter,1,cross-before-clash-1024-2,dependencies,1,1034670,121122,726816,7828,178904,,1014328,1506738,795197
meter,1,cross-before-success-256-4,specialized,1,3000049,2717398,191039,67893,23719,2248706,2761530,4626955,2486217
meter,1,cross-before-clash-1024-2,specialized,1,2575391,1820697,727411,22671,4612,,2537160,4348267,2421179
meter,1,cross-before-success-1024-2,specialized,1,3022942,2252333,741622,22847,6140,2562114,2990297,4788529,2421837
meter,1,cross-before-success-256-6,graph,1,120508897,120207312,102888,116374,82323,6137204,12006185,164731028,309881
meter,1,cross-before-clash-256-4,specialized,1,2293095,2012824,210999,56692,12580,,2231927,4063871,2482623
meter,1,cross-before-clash-1024-2,ordinary,1,924068,62755,694395,5142,161776,,897083,1755642,795197
meter,1,cross-before-clash-64-6,ordinary,1,325515,165497,46500,81724,31794,,193793,836800,188791
meter,1,cross-after-success-1024-6,graph,1,1014653307,1014020455,367321,75948,189583,7402508,7662238,1775672413,929557
meter,1,cross-before-success-64-2,graph,1,229220,188410,25074,8816,6920,140472,137158,425904,37467
meter,1,cross-before-success-64-4,specialized,1,1119039,990490,49784,56215,22550,806890,1077341,1458771,753609
meter,1,cross-before-clash-64-4,specialized,1,713511,576795,57109,72108,7499,,641752,1207751,741463
meter,1,cross-before-clash-64-4,dependencies,1,118042,43795,45159,16291,12797,,113318,159696,80875
meter,1,cross-before-success-1024-4,dependencies,1,1154404,256107,695384,22675,180238,931920,1121994,1669106,812133
meter,1,cross-before-clash-1024-2,graph,1,1045058,541979,356793,4789,141497,,1049754,1210059,446656
meter,1,cross-before-success-256-6,specialized,1,16632516,16070601,199324,251906,110685,11574801,13773184,19575903,10602842
meter,1,cross-before-clash-64-2,graph,1,85494,45323,24826,10108,5237,,73172,107979,37469
meter,1,cross-before-clash-256-4,dependencies,1,302569,59145,170330,18030,55064,,265909,438160,221899
meter,1,cross-before-clash-256-4,graph,1,323242,181023,91248,15895,35076,,291390,392215,136255
meter,1,cross-before-clash-256-6,specialized,1,8738674,8262370,186915,237725,51664,,8380018,15984235,10053755
meter,1,cross-before-clash-1024-4,ordinary,1,1086112,175844,719131,23540,167597,,1014914,3368168,812107
meter,1,cross-after-success-1024-6,dependencies,1,2317449,1245917,741163,96819,233550,1586125,1720871,2818902,893319
meter,1,cross-before-clash-64-2,ordinary,1,76471,10147,47146,11018,8160,,64049,125498,57437
meter,1,cross-before-clash-64-6,specialized,1,2881358,2556798,52490,226789,45281,,2550769,4911283,3123323
meter,1,cross-before-clash-1024-4,specialized,1,8363704,7551342,733024,63697,15641,,8746538,15515311,9468111
meter,1,cross-before-success-256-6,ordinary,1,1851598,1460854,189783,96455,104506,1264616,1248963,3785986,334199
meter,1,cross-before-clash-1024-6,specialized,1,33802304,32789986,714187,240492,57639,,33251750,60380571,37775483
meter,1,cross-before-clash-256-4,ordinary,1,344087,70119,177783,45239,50946,,283313,884424,221899
meter,1,cross-after-clash-1024-6,graph,1,958428996,957822655,359439,76023,170879,,955619431,1764270536,862401
meter,1,cross-before-success-64-4,dependencies,1,233624,139255,45369,32281,16719,177841,176266,276978,85383
