case	mode	pass	exhausted	steps	applications	lifted_applications	lifting_checks	certificate_checks	certificate_terms	barrier_nodes	barrier_rejections	forced_splits	max_delay	introductions	equations	pairs	dereferences	occurs_visits	head_candidates	splits	failed	raw	answers	max_frontier	pending	term_nodes	term_requests	pending_allocations	map_visits	map_allocations	observer_pairs	observer_scans	allocation_calls	requested_bytes	baseline_live	peak_live	final_live	elapsed_us
grid-carry-k8-w0-n128	256	true	true	1413	255	0	255	3	6	510	0	0	0	137	510	510	4861	510	766	255	0	256	256	256	0	131	8768	902	58912	5229	64256	0	8585074	217229962	107720372	319265802	319250658	420799
grid-carry-k8-w0-n128	Unlimited	true	true	1413	255	0	255	3	6	510	0	0	0	137	510	510	4861	510	766	255	0	256	256	256	0	131	8768	902	58912	5229	64256	0	8585074	217229962	107720378	319265808	319250664	418446
grid-carry-k8-w1-n0	0	true	true	1797	511	0	0	3	6	0	0	0	0	265	510	510	4861	510	767	255	0	256	256	256	0	5	513	1030	19244	4287	64256	0	31813	1604314	353823	993599	991687	2134
grid-carry-k8-w1-n0	1	true	true	1287	256	1	255	3	6	510	0	1	1	10	510	510	4861	510	766	255	0	256	256	256	0	5	513	776	17917	3520	64256	0	28997	1497426	353823	993599	991687	2928
grid-carry-k8-w1-n0	8	true	true	1287	256	1	256	3	6	512	0	0	1	10	510	510	4861	510	767	255	0	256	256	256	0	5	513	776	17919	3520	64256	0	29001	1497847	353823	993599	991687	2885
grid-carry-k8-w1-n0	64	true	true	1287	256	1	256	3	6	512	0	0	1	10	510	510	4861	510	767	255	0	256	256	256	0	5	513	776	17919	3520	64256	0	29001	1497847	353824	993600	991688	2948
grid-carry-k8-w1-n0	256	true	true	1287	256	1	256	3	6	512	0	0	1	10	510	510	4861	510	767	255	0	256	256	256	0	5	513	776	17919	3520	64256	0	29001	1497847	353825	993601	991689	2891
grid-carry-k8-w1-n0	Unlimited	true	true	1287	256	1	256	3	6	512	0	0	1	10	510	510	4861	510	767	255	0	256	256	256	0	5	513	776	17919	3520	64256	0	29001	1497847	353831	993607	991695	2913
grid-carry-k8-w1-n16	0	true	true	1813	511	0	0	3	6	0	0	0	0	281	510	510	4861	510	767	255	0	256	256	256	0	19	649	1046	33238	7820	64256	0	184195	6213625	2448313	6971679	6968103	9213
grid-carry-k8-w1-n16	1	true	true	1303	256	1	255	3	6	510	0	1	1	26	510	510	4861	510	766	255	0	256	256	256	0	19	649	792	27683	4493	64256	0	178819	5922417	2448313	6971679	6968103	8675
grid-carry-k8-w1-n16	8	true	true	1303	256	1	256	3	6	512	0	0	1	26	510	510	4861	510	767	255	0	256	256	256	0	19	649	792	27685	4493	64256	0	178823	5922838	2448313	6971679	6968103	8387
grid-carry-k8-w1-n16	64	true	true	1303	256	1	256	3	6	512	0	0	1	26	510	510	4861	510	767	255	0	256	256	256	0	19	649	792	27685	4493	64256	0	178823	5922838	2448314	6971680	6968104	9788
grid-carry-k8-w1-n16	256	true	true	1303	256	1	256	3	6	512	0	0	1	26	510	510	4861	510	767	255	0	256	256	256	0	19	649	792	27685	4493	64256	0	178823	5922838	2448315	6971681	6968105	8714
grid-carry-k8-w1-n16	Unlimited	true	true	1303	256	1	256	3	6	512	0	0	1	26	510	510	4861	510	767	255	0	256	256	256	0	19	649	792	27685	4493	64256	0	178823	5922838	2448321	6971687	6968111	8356
grid-carry-k8-w1-n128	0	true	true	1925	511	0	0	3	6	0	0	0	0	393	510	510	4861	510	767	255	0	256	256	256	0	131	8769	1158	66519	10093	64256	0	8592506	217636209	107720419	319265929	319250705	416208
grid-carry-k8-w1-n128	1	true	true	1415	256	1	255	3	6	510	0	1	1	138	510	510	4861	510	766	255	0	256	256	256	0	131	8769	904	59427	5744	64256	0	8586108	217271417	107720419	319265929	319250705	415470
grid-carry-k8-w1-n128	8	true	true	1415	256	1	256	3	6	512	0	0	1	138	510	510	4861	510	767	255	0	256	256	256	0	131	8769	904	59430	5744	64256	0	8586112	217271838	107720419	319265929	319250705	417260
grid-carry-k8-w1-n128	64	true	true	1415	256	1	256	3	6	512	0	0	1	138	510	510	4861	510	767	255	0	256	256	256	0	131	8769	904	59430	5744	64256	0	8586112	217271838	107720420	319265930	319250706	420567
grid-carry-k8-w1-n128	256	true	true	1415	256	1	256	3	6	512	0	0	1	138	510	510	4861	510	767	255	0	256	256	256	0	131	8769	904	59430	5744	64256	0	8586112	217271838	107720421	319265931	319250707	420140
grid-carry-k8-w1-n128	Unlimited	true	true	1415	256	1	256	3	6	512	0	0	1	138	510	510	4861	510	767	255	0	256	256	256	0	131	8769	904	59430	5744	64256	0	8586112	217271838	107720427	319265937	319250713	395858
grid-carry-k8-w8-n0	0	true	true	5381	2303	0	0	3	6	0	0	0	0	2057	510	510	4861	510	2559	255	0	256	256	256	0	12	520	2822	39468	17855	64256	0	75121	3763647	354166	995580	993108	4873
grid-carry-k8-w8-n0	1	true	true	1795	510	255	255	3	6	510	0	255	1	264	510	510	4861	510	766	255	0	256	256	256	0	12	520	1284	21955	7118	64256	0	36653	1838877	354166	995580	993108	3347
grid-carry-k8-w8-n0	8	true	true	1301	263	8	262	3	6	524	0	1	8	17	510	510	4861	510	773	255	0	256	256	256	0	12	520	790	20012	4846	64256	0	31735	1610165	354166	995580	993108	2946
grid-carry-k8-w8-n0	64	true	true	1301	263	8	263	3	6	526	0	0	8	17	510	510	4861	510	774	255	0	256	256	256	0	12	520	790	20014	4846	64256	0	31739	1610586	354167	995581	993109	3104
grid-carry-k8-w8-n0	256	true	true	1301	263	8	263	3	6	526	0	0	8	17	510	510	4861	510	774	255	0	256	256	256	0	12	520	790	20014	4846	64256	0	31739	1610586	354168	995582	993110	3037
grid-carry-k8-w8-n0	Unlimited	true	true	1301	263	8	263	3	6	526	0	0	8	17	510	510	4861	510	774	255	0	256	256	256	0	12	520	790	20014	4846	64256	0	31739	1610586	354174	995588	993116	2051
grid-carry-k8-w8-n16	0	true	true	5397	2303	0	0	3	6	0	0	0	0	2073	510	510	4861	510	2559	255	0	256	256	256	0	19	656	2838	83926	37772	64256	0	241567	9532359	2448656	6972582	6968446	13101
grid-carry-k8-w8-n16	1	true	true	1811	510	255	255	3	6	510	0	255	1	280	510	510	4861	510	766	255	0	256	256	256	0	19	656	1300	32093	8969	64256	0	186263	6316677	2448656	6972582	6968446	9362
grid-carry-k8-w8-n16	8	true	true	1317	263	8	262	3	6	524	0	1	8	33	510	510	4861	510	773	255	0	256	256	256	0	19	656	806	28081	4619	64256	0	179323	5938797	2448656	6972582	6968446	8712
grid-carry-k8-w8-n16	64	true	true	1317	263	8	263	3	6	526	0	0	8	33	510	510	4861	510	774	255	0	256	256	256	0	19	656	806	28083	4619	64256	0	179327	5939218	2448657	6972583	6968447	8885
grid-carry-k8-w8-n16	256	true	true	1317	263	8	263	3	6	526	0	0	8	33	510	510	4861	510	774	255	0	256	256	256	0	19	656	806	28083	4619	64256	0	179327	5939218	2448658	6972584	6968448	8602
grid-carry-k8-w8-n16	Unlimited	true	true	1317	263	8	263	3	6	526	0	0	8	33	510	510	4861	510	774	255	0	256	256	256	0	19	656	806	28083	4619	64256	0	179327	5939218	2448664	6972590	6968454	8386
grid-carry-k8-w8-n128	0	true	true	5509	2303	0	0	3	6	0	0	0	0	2185	510	510	4861	510	2559	255	0	256	256	256	0	131	8776	2950	129495	45933	64256	0	8655254	221374783	107720762	319266832	319251048	423352
grid-carry-k8-w8-n128	1	true	true	1923	510	255	255	3	6	510	0	255	1	392	510	510	4861	510	766	255	0	256	256	256	0	131	8776	1412	65265	10558	64256	0	8594264	217693005	107720762	319266832	319251048	421782
grid-carry-k8-w8-n128	8	true	true	1429	263	8	262	3	6	524	0	1	8	145	510	510	4861	510	773	255	0	256	256	256	0	131	8776	918	61031	6628	64256	0	8587932	217346869	107720762	319266832	319251048	417939
grid-carry-k8-w8-n128	64	true	true	1429	263	8	263	3	6	526	0	0	8	145	510	510	4861	510	774	255	0	256	256	256	0	131	8776	918	61034	6628	64256	0	8587936	217347290	107720763	319266833	319251049	423407
grid-carry-k8-w8-n128	256	true	true	1429	263	8	263	3	6	526	0	0	8	145	510	510	4861	510	774	255	0	256	256	256	0	131	8776	918	61034	6628	64256	0	8587936	217347290	107720764	319266834	319251050	427785
grid-carry-k8-w8-n128	Unlimited	true	true	1429	263	8	263	3	6	526	0	0	8	145	510	510	4861	510	774	255	0	256	256	256	0	131	8776	918	61034	6628	64256	0	8587936	217347290	107720770	319266840	319251056	419079
grid-carry-k8-w64-n0	0	true	true	34053	16639	0	0	3	6	0	0	0	0	16393	510	510	4861	510	16895	255	0	256	256	256	0	68	576	17158	198700	117951	64256	0	404679	20372471	356912	1874384	1009518	18331
grid-carry-k8-w64-n0	1	true	true	30467	14846	255	255	3	6	510	0	255	1	14600	510	510	4861	510	15102	255	0	256	256	256	0	68	576	15620	181187	107214	64256	0	366211	18447701	356912	1756624	1009518	17924
grid-carry-k8-w64-n0	8	true	true	5365	2295	2040	2040	3	6	4080	0	255	8	2049	510	510	4861	510	2551	255	0	256	256	256	0	68	576	4854	48742	24432	64256	0	83189	4376471	356912	1016470	1009518	5361
grid-carry-k8-w64-n0	64	true	true	1413	319	64	318	3	6	636	0	1	64	73	510	510	4861	510	829	255	0	256	256	256	0	68	576	902	21329	5679	64256	0	34003	1739469	356913	1016471	1009519	2012
grid-carry-k8-w64-n0	256	true	true	1413	319	64	319	3	6	638	0	0	64	73	510	510	4861	510	830	255	0	256	256	256	0	68	576	902	21331	5679	64256	0	34007	1739890	356914	1016472	1009520	3333
grid-carry-k8-w64-n0	Unlimited	true	true	1413	319	64	319	3	6	638	0	0	64	73	510	510	4861	510	830	255	0	256	256	256	0	68	576	902	21331	5679	64256	0	34007	1739890	356920	1016478	1009526	2018
grid-carry-k8-w64-n16	0	true	true	34069	16639	0	0	3	6	0	0	0	0	16409	510	510	4861	510	16895	255	0	256	256	256	0	68	712	17174	532182	287884	64256	0	728037	36994136	2451402	6991554	6982938	30683
grid-carry-k8-w64-n16	1	true	true	30483	14846	255	255	3	6	510	0	255	1	14616	510	510	4861	510	15102	255	0	256	256	256	0	68	712	15636	480349	259081	64256	0	672733	33778454	2451402	6991554	6982938	29946
grid-carry-k8-w64-n16	8	true	true	5381	2295	2040	2040	3	6	4080	0	255	8	2065	510	510	4861	510	2551	255	0	256	256	256	0	68	712	4870	75369	38187	64256	0	244617	9707304	2451402	6991554	6982938	11817
grid-carry-k8-w64-n16	64	true	true	1429	319	64	318	3	6	636	0	1	64	89	510	510	4861	510	829	255	0	256	256	256	0	68	712	918	28999	5279	64256	0	181175	6050334	2451403	6991555	6982939	9208
grid-carry-k8-w64-n16	256	true	true	1429	319	64	319	3	6	638	0	0	64	89	510	510	4861	510	830	255	0	256	256	256	0	68	712	918	29001	5279	64256	0	181179	6050755	2451404	6991556	6982940	8381
grid-carry-k8-w64-n16	Unlimited	true	true	1429	319	64	319	3	6	638	0	0	64	89	510	510	4861	510	830	255	0	256	256	256	0	68	712	918	29001	5279	64256	0	181179	6050755	2451410	6991562	6982946	8875
grid-carry-k8-w64-n128	0	true	true	34181	16639	0	0	3	6	0	0	0	0	16521	510	510	4861	510	16895	255	0	256	256	256	0	131	8832	17286	667351	346733	64256	0	9184118	252399535	107723508	319274058	319253794	421495
grid-carry-k8-w64-n128	1	true	true	30595	14846	255	255	3	6	510	0	255	1	14728	510	510	4861	510	15102	255	0	256	256	256	0	131	8832	15748	603121	311358	64256	0	9123128	248717757	107723508	319274058	319253794	445248
grid-carry-k8-w64-n128	8	true	true	5493	2295	2040	2040	3	6	4080	0	255	8	2177	510	510	4861	510	2551	255	0	256	256	256	0	131	8832	4982	116047	47116	64256	0	8657940	221575759	107723508	319274058	319253794	426028
grid-carry-k8-w64-n128	64	true	true	1541	319	64	318	3	6	636	0	1	64	201	510	510	4861	510	829	255	0	256	256	256	0	131	8832	1030	63211	7811	64256	0	8590932	217480853	107723509	319274059	319253795	412685
grid-carry-k8-w64-n128	256	true	true	1541	319	64	319	3	6	638	0	0	64	201	510	510	4861	510	830	255	0	256	256	256	0	131	8832	1030	63214	7811	64256	0	8590936	217481274	107723510	319274060	319253796	427999
grid-carry-k8-w64-n128	Unlimited	true	true	1541	319	64	319	3	6	638	0	0	64	201	510	510	4861	510	830	255	0	256	256	256	0	131	8832	1030	63214	7811	64256	0	8590936	217481274	107723516	319274066	319253802	421371
grid-carry-k8-w256-n0	0	true	true	132357	65791	0	0	3	6	0	0	0	0	65545	510	510	4861	510	66047	255	0	256	256	256	0	260	768	66310	930860	558015	64256	0	1728331	85067095	366322	5862802	1065776	74106
grid-carry-k8-w256-n0	1	true	true	128771	63998	255	255	3	6	510	0	255	1	63752	510	510	4861	510	64254	255	0	256	256	256	0	260	768	64772	913347	547278	64256	0	1689863	83142325	366322	5745042	1065776	75132
grid-carry-k8-w256-n0	8	true	true	103669	51447	2040	2040	3	6	4080	0	255	8	51201	510	510	4861	510	51703	255	0	256	256	256	0	260	768	54006	780902	464496	64256	0	1406841	69071095	366322	4836802	1065776	59776
grid-carry-k8-w256-n0	64	true	true	3205	1215	960	1200	3	6	2400	0	15	64	969	510	510	4861	510	1711	255	0	256	256	256	0	260	768	2694	43171	20549	64256	0	65965	3546647	366323	1088089	1065777	4568
grid-carry-k8-w256-n0	256	true	true	1797	511	256	510	3	6	1020	0	1	256	265	510	510	4861	510	1021	255	0	256	256	256	0	260	768	1286	24991	7952	64256	0	40941	2138781	366324	1088090	1065778	3949
grid-carry-k8-w256-n0	Unlimited	true	true	1797	511	256	511	3	6	1022	0	0	256	265	510	510	4861	510	1022	255	0	256	256	256	0	260	768	1286	24993	7952	64256	0	40945	2139202	366330	1088096	1065784	3541
grid-carry-k8-w256-n16	0	true	true	132373	65791	0	0	3	6	0	0	0	0	65561	510	510	4861	510	66047	255	0	256	256	256	0	260	904	66326	2200790	1221516	64256	0	2547817	137246136	2460812	8065926	7039196	104761
grid-carry-k8-w256-n16	1	true	true	128787	63998	255	255	3	6	510	0	255	1	63768	510	510	4861	510	64254	255	0	256	256	256	0	260	904	64788	2148957	1192713	64256	0	2492513	134030454	2460812	7953286	7039196	106714
grid-carry-k8-w256-n16	8	true	true	103685	51447	2040	2040	3	6	4080	0	255	8	51217	510	510	4861	510	51703	255	0	256	256	256	0	260	904	54022	1743977	971819	64256	0	2064397	109959304	2460812	7063172	7039196	87814
grid-carry-k8-w256-n16	64	true	true	3221	1215	960	1200	3	6	2400	0	15	64	985	510	510	4861	510	1711	255	0	256	256	256	0	260	904	2710	56087	23789	64256	0	216693	8118920	2460813	7063173	7039197	10716
grid-carry-k8-w256-n16	256	true	true	1813	511	256	510	3	6	1020	0	1	256	281	510	510	4861	510	1021	255	0	256	256	256	0	260	904	1302	32817	7698	64256	0	188269	6460238	2460814	7063174	7039198	8717
grid-carry-k8-w256-n16	Unlimited	true	true	1813	511	256	511	3	6	1022	0	0	256	281	510	510	4861	510	1022	255	0	256	256	256	0	260	904	1302	32819	7698	64256	0	188273	6460659	2460820	7063180	7039204	9192
grid-carry-k8-w256-n128	0	true	true	132485	65791	0	0	3	6	0	0	0	0	65673	510	510	4861	510	66047	255	0	256	256	256	0	260	9024	66438	2644183	1426029	64256	0	11098490	362703824	107732918	319330094	319294470	533169
grid-carry-k8-w256-n128	1	true	true	128899	63998	255	255	3	6	510	0	255	1	63880	510	510	4861	510	64254	255	0	256	256	256	0	260	9024	64900	2579953	1390654	64256	0	11037500	359022046	107732918	319330094	319294470	527704
grid-carry-k8-w256-n128	8	true	true	103797	51447	2040	2040	3	6	4080	0	255	8	51329	510	510	4861	510	51703	255	0	256	256	256	0	260	9024	54134	2092879	1126412	64256	0	10572312	331880048	107732918	319330094	319294470	505600
grid-carry-k8-w256-n128	64	true	true	3333	1215	960	1200	3	6	2400	0	15	64	1097	510	510	4861	510	1711	255	0	256	256	256	0	260	9024	2822	93141	28563	64256	0	8627256	219672432	107732919	319330095	319294471	432411
grid-carry-k8-w256-n128	256	true	true	1925	511	256	510	3	6	1020	0	1	256	393	510	510	4861	510	1021	255	0	256	256	256	0	260	9024	1414	67673	10623	64256	0	8598346	217891526	107732920	319330096	319294472	415970
grid-carry-k8-w256-n128	Unlimited	true	true	1925	511	256	511	3	6	1022	0	0	256	393	510	510	4861	510	1022	255	0	256	256	256	0	260	9024	1414	67676	10623	64256	0	8598350	217891947	107732926	319330102	319294478	411116
doomed-w0-n0	0	true	true	10	1	0	0	3	6	0	0	0	0	2	4	4	5	2	1	1	2	0	0	2	0	4	6	9	7	7	0	0	98	6211	2668	6236	5332	30
doomed-w0-n0	1	true	true	10	1	0	1	3	6	6	0	0	0	2	4	4	5	2	2	1	2	0	0	2	0	4	6	9	8	7	0	0	102	6632	2668	6236	5332	17
doomed-w0-n0	8	true	true	10	1	0	1	3	6	6	0	0	0	2	4	4	5	2	2	1	2	0	0	2	0	4	6	9	8	7	0	0	102	6632	2668	6236	5332	21
doomed-w0-n0	64	true	true	10	1	0	1	3	6	6	0	0	0	2	4	4	5	2	2	1	2	0	0	2	0	4	6	9	8	7	0	0	102	6632	2669	6237	5333	21
doomed-w0-n0	256	true	true	10	1	0	1	3	6	6	0	0	0	2	4	4	5	2	2	1	2	0	0	2	0	4	6	9	8	7	0	0	102	6632	2670	6238	5334	22
doomed-w0-n0	Unlimited	true	true	10	1	0	1	3	6	6	0	0	0	2	4	4	5	2	2	1	2	0	0	2	0	4	6	9	8	7	0	0	102	6632	2676	6244	5340	22
doomed-w0-n16	0	true	true	26	1	0	0	3	6	0	0	0	0	18	4	4	5	2	1	1	2	0	0	2	0	19	142	25	51	81	0	0	800	28443	10150	21311	16054	80
doomed-w0-n16	1	true	true	26	1	0	1	3	6	6	0	0	0	18	4	4	5	2	2	1	2	0	0	2	0	19	142	25	54	81	0	0	804	28864	10150	21311	16054	78
doomed-w0-n16	8	true	true	26	1	0	1	3	6	6	0	0	0	18	4	4	5	2	2	1	2	0	0	2	0	19	142	25	54	81	0	0	804	28864	10150	21311	16054	79
doomed-w0-n16	64	true	true	26	1	0	1	3	6	6	0	0	0	18	4	4	5	2	2	1	2	0	0	2	0	19	142	25	54	81	0	0	804	28864	10151	21312	16055	77
doomed-w0-n16	256	true	true	26	1	0	1	3	6	6	0	0	0	18	4	4	5	2	2	1	2	0	0	2	0	19	142	25	54	81	0	0	804	28864	10152	21313	16056	76
doomed-w0-n16	Unlimited	true	true	26	1	0	1	3	6	6	0	0	0	18	4	4	5	2	2	1	2	0	0	2	0	19	142	25	54	81	0	0	804	28864	10158	21319	16062	74
doomed-w0-n128	0	true	true	138	1	0	0	3	6	0	0	0	0	130	4	4	5	2	1	1	2	0	0	2	0	131	8262	137	606	858	0	0	34623	684755	414416	829841	447648	1755
doomed-w0-n128	1	true	true	138	1	0	1	3	6	6	0	0	0	130	4	4	5	2	2	1	2	0	0	2	0	131	8262	137	609	858	0	0	34627	685176	414416	829841	447648	2723
doomed-w0-n128	8	true	true	138	1	0	1	3	6	6	0	0	0	130	4	4	5	2	2	1	2	0	0	2	0	131	8262	137	609	858	0	0	34627	685176	414416	829841	447648	2390
doomed-w0-n128	64	true	true	138	1	0	1	3	6	6	0	0	0	130	4	4	5	2	2	1	2	0	0	2	0	131	8262	137	609	858	0	0	34627	685176	414417	829842	447649	1582
doomed-w0-n128	256	true	true	138	1	0	1	3	6	6	0	0	0	130	4	4	5	2	2	1	2	0	0	2	0	131	8262	137	609	858	0	0	34627	685176	414418	829843	447650	1654
doomed-w0-n128	Unlimited	true	true	138	1	0	1	3	6	6	0	0	0	130	4	4	5	2	2	1	2	0	0	2	0	131	8262	137	609	858	0	0	34627	685176	414424	829849	447656	1667
doomed-w1-n0	0	true	true	10	1	0	0	3	6	0	0	0	0	2	4	4	5	2	1	1	2	0	0	2	0	5	7	9	7	7	0	0	105	6678	2717	6443	5607	24
doomed-w1-n0	1	true	true	12	2	1	1	3	6	6	0	1	1	3	4	4	5	2	2	1	2	0	0	2	0	5	7	11	11	10	0	0	119	7560	2717	6467	5607	32
doomed-w1-n0	8	true	true	12	2	1	2	3	6	12	0	0	1	3	4	4	5	2	3	1	2	0	0	2	0	5	7	11	12	10	0	0	123	7981	2717	6467	5607	21
doomed-w1-n0	64	true	true	12	2	1	2	3	6	12	0	0	1	3	4	4	5	2	3	1	2	0	0	2	0	5	7	11	12	10	0	0	123	7981	2718	6468	5608	15
doomed-w1-n0	256	true	true	12	2	1	2	3	6	12	0	0	1	3	4	4	5	2	3	1	2	0	0	2	0	5	7	11	12	10	0	0	123	7981	2719	6469	5609	21
doomed-w1-n0	Unlimited	true	true	12	2	1	2	3	6	12	0	0	1	3	4	4	5	2	3	1	2	0	0	2	0	5	7	11	12	10	0	0	123	7981	2725	6475	5615	23
doomed-w1-n16	0	true	true	26	1	0	0	3	6	0	0	0	0	18	4	4	5	2	1	1	2	0	0	2	0	19	143	25	51	81	0	0	804	28509	10199	21360	16103	46
doomed-w1-n16	1	true	true	28	2	1	1	3	6	6	0	1	1	19	4	4	5	2	2	1	2	0	0	2	0	19	143	27	60	88	0	0	822	29679	10199	21360	16103	73
doomed-w1-n16	8	true	true	28	2	1	2	3	6	12	0	0	1	19	4	4	5	2	3	1	2	0	0	2	0	19	143	27	63	88	0	0	826	30100	10199	21360	16103	47
doomed-w1-n16	64	true	true	28	2	1	2	3	6	12	0	0	1	19	4	4	5	2	3	1	2	0	0	2	0	19	143	27	63	88	0	0	826	30100	10200	21361	16104	74
doomed-w1-n16	256	true	true	28	2	1	2	3	6	12	0	0	1	19	4	4	5	2	3	1	2	0	0	2	0	19	143	27	63	88	0	0	826	30100	10201	21362	16105	88
doomed-w1-n16	Unlimited	true	true	28	2	1	2	3	6	12	0	0	1	19	4	4	5	2	3	1	2	0	0	2	0	19	143	27	63	88	0	0	826	30100	10207	21368	16111	81
doomed-w1-n128	0	true	true	138	1	0	0	3	6	0	0	0	0	130	4	4	5	2	1	1	2	0	0	2	0	131	8263	137	606	858	0	0	34627	684821	414465	829890	447697	1780
doomed-w1-n128	1	true	true	140	2	1	1	3	6	6	0	1	1	131	4	4	5	2	2	1	2	0	0	2	0	131	8263	139	615	865	0	0	34645	685991	414465	829890	447697	1531
doomed-w1-n128	8	true	true	140	2	1	2	3	6	12	0	0	1	131	4	4	5	2	3	1	2	0	0	2	0	131	8263	139	618	865	0	0	34649	686412	414465	829890	447697	1694
doomed-w1-n128	64	true	true	140	2	1	2	3	6	12	0	0	1	131	4	4	5	2	3	1	2	0	0	2	0	131	8263	139	618	865	0	0	34649	686412	414466	829891	447698	1542
doomed-w1-n128	256	true	true	140	2	1	2	3	6	12	0	0	1	131	4	4	5	2	3	1	2	0	0	2	0	131	8263	139	618	865	0	0	34649	686412	414467	829892	447699	1666
doomed-w1-n128	Unlimited	true	true	140	2	1	2	3	6	12	0	0	1	131	4	4	5	2	3	1	2	0	0	2	0	131	8263	139	618	865	0	0	34649	686412	414473	829898	447705	1547
doomed-w8-n0	0	true	true	10	1	0	0	3	6	0	0	0	0	2	4	4	5	2	1	1	2	0	0	2	0	12	14	9	7	7	0	0	149	8955	3060	8075	7028	26
doomed-w8-n0	1	true	true	12	2	1	1	3	6	6	0	1	1	3	4	4	5	2	2	1	2	0	0	2	0	12	14	11	11	10	0	0	163	9837	3060	8075	7028	19
doomed-w8-n0	8	true	true	26	9	8	8	3	6	48	0	1	8	10	4	4	5	2	9	1	2	0	0	2	0	12	14	25	45	41	0	0	281	16811	3060	8448	7028	30
doomed-w8-n0	64	true	true	26	9	8	9	3	6	54	0	0	8	10	4	4	5	2	10	1	2	0	0	2	0	12	14	25	46	41	0	0	285	17232	3061	8449	7029	34
doomed-w8-n0	256	true	true	26	9	8	9	3	6	54	0	0	8	10	4	4	5	2	10	1	2	0	0	2	0	12	14	25	46	41	0	0	285	17232	3062	8450	7030	31
doomed-w8-n0	Unlimited	true	true	26	9	8	9	3	6	54	0	0	8	10	4	4	5	2	10	1	2	0	0	2	0	12	14	25	46	41	0	0	285	17232	3068	8456	7036	39
doomed-w8-n16	0	true	true	26	1	0	0	3	6	0	0	0	0	18	4	4	5	2	1	1	2	0	0	2	0	19	150	25	51	81	0	0	832	28971	10542	23133	16446	73
doomed-w8-n16	1	true	true	28	2	1	1	3	6	6	0	1	1	19	4	4	5	2	2	1	2	0	0	2	0	19	150	27	60	88	0	0	850	30141	10542	23133	16446	75
doomed-w8-n16	8	true	true	42	9	8	8	3	6	48	0	1	8	26	4	4	5	2	9	1	2	0	0	2	0	19	150	41	140	150	0	0	1003	39379	10542	23133	16446	85
doomed-w8-n16	64	true	true	42	9	8	9	3	6	54	0	0	8	26	4	4	5	2	10	1	2	0	0	2	0	19	150	41	143	150	0	0	1007	39800	10543	23134	16447	103
doomed-w8-n16	256	true	true	42	9	8	9	3	6	54	0	0	8	26	4	4	5	2	10	1	2	0	0	2	0	19	150	41	143	150	0	0	1007	39800	10544	23135	16448	95
doomed-w8-n16	Unlimited	true	true	42	9	8	9	3	6	54	0	0	8	26	4	4	5	2	10	1	2	0	0	2	0	19	150	41	143	150	0	0	1007	39800	10550	23141	16454	64
doomed-w8-n128	0	true	true	138	1	0	0	3	6	0	0	0	0	130	4	4	5	2	1	1	2	0	0	2	0	131	8270	137	606	858	0	0	34655	685283	414808	831663	448040	1688
doomed-w8-n128	1	true	true	140	2	1	1	3	6	6	0	1	1	131	4	4	5	2	2	1	2	0	0	2	0	131	8270	139	615	865	0	0	34673	686453	414808	831663	448040	1631
doomed-w8-n128	8	true	true	154	9	8	8	3	6	48	0	1	8	138	4	4	5	2	9	1	2	0	0	2	0	131	8270	153	687	924	0	0	34820	695451	414808	831663	448040	1700
doomed-w8-n128	64	true	true	154	9	8	9	3	6	54	0	0	8	138	4	4	5	2	10	1	2	0	0	2	0	131	8270	153	690	924	0	0	34824	695872	414809	831664	448041	1571
doomed-w8-n128	256	true	true	154	9	8	9	3	6	54	0	0	8	138	4	4	5	2	10	1	2	0	0	2	0	131	8270	153	690	924	0	0	34824	695872	414810	831665	448042	1661
doomed-w8-n128	Unlimited	true	true	154	9	8	9	3	6	54	0	0	8	138	4	4	5	2	10	1	2	0	0	2	0	131	8270	153	690	924	0	0	34824	695872	414816	831671	448048	1556
doomed-w64-n0	0	true	true	10	1	0	0	3	6	0	0	0	0	2	4	4	5	2	1	1	2	0	0	2	0	68	70	9	7	7	0	0	491	37171	5806	27607	23438	127
doomed-w64-n0	1	true	true	12	2	1	1	3	6	6	0	1	1	3	4	4	5	2	2	1	2	0	0	2	0	68	70	11	11	10	0	0	505	38053	5806	27607	23438	114
doomed-w64-n0	8	true	true	26	9	8	8	3	6	48	0	1	8	10	4	4	5	2	9	1	2	0	0	2	0	68	70	25	45	41	0	0	623	45027	5806	27607	23438	124
doomed-w64-n0	64	true	true	138	65	64	64	3	6	384	0	1	64	66	4	4	5	2	65	1	2	0	0	2	0	68	70	137	575	415	0	0	1819	110899	5807	29363	23439	126
doomed-w64-n0	256	true	true	138	65	64	65	3	6	390	0	0	64	66	4	4	5	2	66	1	2	0	0	2	0	68	70	137	576	415	0	0	1823	111320	5808	29364	23440	210
doomed-w64-n0	Unlimited	true	true	138	65	64	65	3	6	390	0	0	64	66	4	4	5	2	66	1	2	0	0	2	0	68	70	137	576	415	0	0	1823	111320	5814	29370	23446	183
doomed-w64-n16	0	true	true	26	1	0	0	3	6	0	0	0	0	18	4	4	5	2	1	1	2	0	0	2	0	68	206	25	51	81	0	0	1158	53692	13288	42665	30938	96
doomed-w64-n16	1	true	true	28	2	1	1	3	6	6	0	1	1	19	4	4	5	2	2	1	2	0	0	2	0	68	206	27	60	88	0	0	1176	54862	13288	42665	30938	100
