case	mode	quantum	limit	status	factors	answers	raw_products	owner_turns	source_turns	applications	products	product_jobs	duplicates	refutations	issued	received	accepted	max_outstanding	owner_buffered_peak	outstanding	buffered	unaccepted_at_shutdown	actual_source_steps	accepted_source_steps	cancelled_requests	unserved_quantum_slots	prefetch_visits
carry-k3-w0-n0	Threads(2)	1	4	pass	1	8	8	40	40	7	8	0	0	0	40	40	40	1	1	0	0	0	40	40	0	0	40
carry-k3-w0-n0	Inline	8	4	pass	1	8	8	5	5	7	8	0	0	0	5	5	5	1	1	0	0	0	40	40	0	0	5
carry-k3-w0-n0	Threads(1)	8	4	pass	1	8	8	5	5	7	8	0	0	0	5	5	5	1	1	0	0	0	40	40	0	0	5
carry-k3-w0-n0	Threads(2)	8	4	pass	1	8	8	5	5	7	8	0	0	0	5	5	5	1	1	0	0	0	40	40	0	0	5
carry-k3-w0-n3	Baseline	1	0	pass	2	8	8	52	44	7	8	8	0	0	0	0	0	0	0	0	0	0	44	44	0	0	0
carry-k3-w0-n3	Inline	1	4	pass	2	8	8	52	44	7	8	8	0	0	44	44	44	2	2	0	0	0	44	44	0	0	102
carry-k3-w0-n3	Threads(1)	1	4	pass	2	8	8	52	44	7	8	8	0	0	44	44	44	2	1	0	0	0	44	44	0	0	102
carry-k3-w0-n3	Threads(2)	1	4	pass	2	8	8	52	44	7	8	8	0	0	44	44	44	2	1	0	0	0	44	44	0	0	102
carry-k3-w0-n3	Inline	8	4	pass	2	8	8	14	6	7	8	8	0	0	6	6	6	2	2	0	0	0	44	44	0	0	12
carry-k3-w0-n3	Threads(1)	8	4	pass	2	8	8	14	6	7	8	8	0	0	6	6	6	2	1	0	0	0	44	44	0	0	12
carry-k3-w0-n3	Threads(2)	8	4	pass	2	8	8	14	6	7	8	8	0	0	6	6	6	2	2	0	0	0	44	44	0	0	12
carry-k3-w1-n0	Baseline	1	0	pass	1	8	8	56	56	15	8	0	0	0	0	0	0	0	0	0	0	0	56	56	0	0	0
carry-k3-w1-n0	Inline	1	4	pass	1	8	8	56	56	15	8	0	0	0	56	56	56	1	1	0	0	0	56	56	0	0	56
carry-k3-w1-n0	Threads(1)	1	4	pass	1	8	8	56	56	15	8	0	0	0	56	56	56	1	1	0	0	0	56	56	0	0	56
carry-k3-w1-n0	Threads(2)	1	4	pass	1	8	8	56	56	15	8	0	0	0	56	56	56	1	1	0	0	0	56	56	0	0	56
carry-k3-w1-n0	Inline	8	4	pass	1	8	8	7	7	15	8	0	0	0	7	7	7	1	1	0	0	0	56	56	0	0	7
carry-k3-w1-n0	Threads(1)	8	4	pass	1	8	8	7	7	15	8	0	0	0	7	7	7	1	1	0	0	0	56	56	0	0	7
carry-k3-w1-n0	Threads(2)	8	4	pass	1	8	8	7	7	15	8	0	0	0	7	7	7	1	1	0	0	0	56	56	0	0	7
carry-k3-w1-n3	Baseline	1	0	pass	2	8	8	68	60	15	8	8	0	0	0	0	0	0	0	0	0	0	60	60	0	0	0
carry-k3-w1-n3	Inline	1	4	pass	2	8	8	68	60	15	8	8	0	0	60	60	60	2	2	0	0	0	60	60	0	0	134
carry-k3-w1-n3	Threads(1)	1	4	pass	2	8	8	68	60	15	8	8	0	0	60	60	60	2	1	0	0	0	60	60	0	0	134
carry-k3-w1-n3	Threads(2)	1	4	pass	2	8	8	68	60	15	8	8	0	0	60	60	60	2	2	0	0	0	60	60	0	0	134
carry-k3-w1-n3	Inline	8	4	pass	2	8	8	16	8	15	8	8	0	0	8	8	8	2	2	0	0	0	60	60	0	0	16
carry-k3-w1-n3	Threads(1)	8	4	pass	2	8	8	16	8	15	8	8	0	0	8	8	8	2	1	0	0	0	60	60	0	0	16
carry-k3-w1-n3	Threads(2)	8	4	pass	2	8	8	16	8	15	8	8	0	0	8	8	8	2	1	0	0	0	60	60	0	0	16
carry-k3-w4-n0	Baseline	1	0	pass	1	8	8	104	104	39	8	0	0	0	0	0	0	0	0	0	0	0	104	104	0	0	0
carry-k3-w4-n0	Inline	1	4	pass	1	8	8	104	104	39	8	0	0	0	104	104	104	1	1	0	0	0	104	104	0	0	104
carry-k3-w4-n0	Threads(1)	1	4	pass	1	8	8	104	104	39	8	0	0	0	104	104	104	1	1	0	0	0	104	104	0	0	104
carry-k3-w4-n0	Threads(2)	1	4	pass	1	8	8	104	104	39	8	0	0	0	104	104	104	1	1	0	0	0	104	104	0	0	104
carry-k3-w4-n0	Inline	8	4	pass	1	8	8	13	13	39	8	0	0	0	13	13	13	1	1	0	0	0	104	104	0	0	13
carry-k3-w4-n0	Threads(1)	8	4	pass	1	8	8	13	13	39	8	0	0	0	13	13	13	1	1	0	0	0	104	104	0	0	13
carry-k3-w4-n0	Threads(2)	8	4	pass	1	8	8	13	13	39	8	0	0	0	13	13	13	1	1	0	0	0	104	104	0	0	13
carry-k3-w4-n3	Baseline	1	0	pass	2	8	8	116	108	39	8	8	0	0	0	0	0	0	0	0	0	0	108	108	0	0	0
carry-k3-w4-n3	Inline	1	4	pass	2	8	8	116	108	39	8	8	0	0	108	108	108	2	2	0	0	0	108	108	0	0	230
carry-k3-w4-n3	Threads(1)	1	4	pass	2	8	8	116	108	39	8	8	0	0	108	108	108	2	1	0	0	0	108	108	0	0	230
carry-k3-w4-n3	Threads(2)	1	4	pass	2	8	8	116	108	39	8	8	0	0	108	108	108	2	2	0	0	0	108	108	0	0	230
carry-k3-w4-n3	Inline	8	4	pass	2	8	8	22	14	39	8	8	0	0	14	14	14	2	2	0	0	0	108	108	0	0	28
carry-k3-w4-n3	Threads(1)	8	4	pass	2	8	8	22	14	39	8	8	0	0	14	14	14	2	1	0	0	0	108	108	0	0	28
carry-k3-w4-n3	Threads(2)	8	4	pass	2	8	8	22	14	39	8	8	0	0	14	14	14	2	2	0	0	0	108	108	0	0	28
product-k1-w0-n0	Baseline	1	0	pass	1	2	2	8	8	1	2	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0
product-k1-w0-n0	Inline	1	4	pass	1	2	2	8	8	1	2	0	0	0	8	8	8	1	1	0	0	0	8	8	0	0	8
product-k1-w0-n0	Threads(1)	1	4	pass	1	2	2	8	8	1	2	0	0	0	8	8	8	1	1	0	0	0	8	8	0	0	8
product-k1-w0-n0	Threads(2)	1	4	pass	1	2	2	8	8	1	2	0	0	0	8	8	8	1	1	0	0	0	8	8	0	0	8
product-k1-w0-n0	Inline	8	4	pass	1	2	2	1	1	1	2	0	0	0	1	1	1	1	1	0	0	0	8	8	0	0	1
product-k1-w0-n0	Threads(1)	8	4	pass	1	2	2	1	1	1	2	0	0	0	1	1	1	1	1	0	0	0	8	8	0	0	1
product-k1-w0-n0	Threads(2)	8	4	pass	1	2	2	1	1	1	2	0	0	0	1	1	1	1	1	0	0	0	8	8	0	0	1
product-k1-w0-n16	Baseline	1	0	pass	2	2	2	27	25	1	2	1	0	0	0	0	0	0	0	0	0	0	25	25	0	0	0
product-k1-w0-n16	Inline	1	4	pass	2	2	2	27	25	1	2	1	0	0	25	25	25	2	2	0	0	0	25	25	0	0	50
product-k1-w0-n16	Threads(1)	1	4	pass	2	2	2	27	25	1	2	1	0	0	25	25	25	2	1	0	0	0	25	25	0	0	50
product-k1-w0-n16	Threads(2)	1	4	pass	2	2	2	27	25	1	2	1	0	0	25	25	25	2	2	0	0	0	25	25	0	0	50
product-k1-w0-n16	Inline	8	4	pass	2	2	2	6	4	1	2	1	0	0	4	4	4	2	2	0	0	0	25	25	0	0	8
product-k1-w0-n16	Threads(1)	8	4	pass	2	2	2	6	4	1	2	1	0	0	4	4	4	2	1	0	0	0	25	25	0	0	8
product-k1-w0-n16	Threads(2)	8	4	pass	2	2	2	6	4	1	2	1	0	0	4	4	4	2	2	0	0	0	25	25	0	0	8
product-k1-w1-n0	Baseline	1	0	pass	1	2	2	12	12	3	2	0	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0
product-k1-w1-n0	Inline	1	4	pass	1	2	2	12	12	3	2	0	0	0	12	12	12	1	1	0	0	0	12	12	0	0	12
product-k1-w1-n0	Threads(1)	1	4	pass	1	2	2	12	12	3	2	0	0	0	12	12	12	1	1	0	0	0	12	12	0	0	12
product-k1-w1-n0	Threads(2)	1	4	pass	1	2	2	12	12	3	2	0	0	0	12	12	12	1	1	0	0	0	12	12	0	0	12
product-k1-w1-n0	Inline	8	4	pass	1	2	2	2	2	3	2	0	0	0	2	2	2	1	1	0	0	0	12	12	0	0	2
product-k1-w1-n0	Threads(1)	8	4	pass	1	2	2	2	2	3	2	0	0	0	2	2	2	1	1	0	0	0	12	12	0	0	2
product-k1-w1-n0	Threads(2)	8	4	pass	1	2	2	2	2	3	2	0	0	0	2	2	2	1	1	0	0	0	12	12	0	0	2
product-k1-w1-n16	Baseline	1	0	pass	2	2	2	31	29	3	2	1	0	0	0	0	0	0	0	0	0	0	29	29	0	0	0
product-k1-w1-n16	Inline	1	4	pass	2	2	2	31	29	3	2	1	0	0	29	29	29	2	2	0	0	0	29	29	0	0	58
product-k1-w1-n16	Threads(1)	1	4	pass	2	2	2	31	29	3	2	1	0	0	29	29	29	2	1	0	0	0	29	29	0	0	58
product-k1-w1-n16	Threads(2)	1	4	pass	2	2	2	31	29	3	2	1	0	0	29	29	29	2	2	0	0	0	29	29	0	0	58
product-k1-w1-n16	Inline	8	4	pass	2	2	2	7	5	3	2	1	0	0	5	5	5	2	2	0	0	0	29	29	0	0	10
product-k1-w1-n16	Threads(1)	8	4	pass	2	2	2	7	5	3	2	1	0	0	5	5	5	2	1	0	0	0	29	29	0	0	10
product-k1-w1-n16	Threads(2)	8	4	pass	2	2	2	7	5	3	2	1	0	0	5	5	5	2	2	0	0	0	29	29	0	0	10
product-k1-w8-n0	Baseline	1	0	pass	1	2	2	40	40	17	2	0	0	0	0	0	0	0	0	0	0	0	40	40	0	0	0
product-k1-w8-n0	Inline	1	4	pass	1	2	2	40	40	17	2	0	0	0	40	40	40	1	1	0	0	0	40	40	0	0	40
product-k1-w8-n0	Threads(1)	1	4	pass	1	2	2	40	40	17	2	0	0	0	40	40	40	1	1	0	0	0	40	40	0	0	40
product-k1-w8-n0	Threads(2)	1	4	pass	1	2	2	40	40	17	2	0	0	0	40	40	40	1	1	0	0	0	40	40	0	0	40
product-k1-w8-n0	Inline	8	4	pass	1	2	2	5	5	17	2	0	0	0	5	5	5	1	1	0	0	0	40	40	0	0	5
product-k1-w8-n0	Threads(1)	8	4	pass	1	2	2	5	5	17	2	0	0	0	5	5	5	1	1	0	0	0	40	40	0	0	5
product-k1-w8-n0	Threads(2)	8	4	pass	1	2	2	5	5	17	2	0	0	0	5	5	5	1	1	0	0	0	40	40	0	0	5
product-k1-w8-n16	Baseline	1	0	pass	2	2	2	59	57	17	2	2	0	0	0	0	0	0	0	0	0	0	57	57	0	0	0
product-k1-w8-n16	Inline	1	4	pass	2	2	2	59	57	17	2	2	0	0	57	57	57	2	2	0	0	0	57	57	0	0	116
product-k1-w8-n16	Threads(1)	1	4	pass	2	2	2	59	57	17	2	2	0	0	57	57	57	2	1	0	0	0	57	57	0	0	116
product-k1-w8-n16	Threads(2)	1	4	pass	2	2	2	59	57	17	2	2	0	0	57	57	57	2	2	0	0	0	57	57	0	0	116
product-k1-w8-n16	Inline	8	4	pass	2	2	2	10	8	17	2	2	0	0	8	8	8	2	2	0	0	0	57	57	0	0	16
product-k1-w8-n16	Threads(1)	8	4	pass	2	2	2	10	8	17	2	2	0	0	8	8	8	2	1	0	0	0	57	57	0	0	16
product-k1-w8-n16	Threads(2)	8	4	pass	2	2	2	10	8	17	2	2	0	0	8	8	8	2	2	0	0	0	57	57	0	0	16
product-k1-w64-n0	Baseline	1	0	pass	1	2	2	264	264	129	2	0	0	0	0	0	0	0	0	0	0	0	264	264	0	0	0
product-k1-w64-n0	Inline	1	4	pass	1	2	2	264	264	129	2	0	0	0	264	264	264	1	1	0	0	0	264	264	0	0	264
product-k1-w64-n0	Threads(1)	1	4	pass	1	2	2	264	264	129	2	0	0	0	264	264	264	1	1	0	0	0	264	264	0	0	264
product-k1-w64-n0	Threads(2)	1	4	pass	1	2	2	264	264	129	2	0	0	0	264	264	264	1	1	0	0	0	264	264	0	0	264
product-k1-w64-n0	Inline	8	4	pass	1	2	2	33	33	129	2	0	0	0	33	33	33	1	1	0	0	0	264	264	0	0	33
product-k1-w64-n0	Threads(1)	8	4	pass	1	2	2	33	33	129	2	0	0	0	33	33	33	1	1	0	0	0	264	264	0	0	33
product-k1-w64-n0	Threads(2)	8	4	pass	1	2	2	33	33	129	2	0	0	0	33	33	33	1	1	0	0	0	264	264	0	0	33
product-k1-w64-n16	Baseline	1	0	pass	2	2	2	283	281	129	2	2	0	0	0	0	0	0	0	0	0	0	281	281	0	0	0
product-k1-w64-n16	Inline	1	4	pass	2	2	2	283	281	129	2	2	0	0	281	281	281	2	2	0	0	0	281	281	0	0	564
product-k1-w64-n16	Threads(1)	1	4	pass	2	2	2	283	281	129	2	2	0	0	281	281	281	2	1	0	0	0	281	281	0	0	564
product-k1-w64-n16	Threads(2)	1	4	pass	2	2	2	283	281	129	2	2	0	0	281	281	281	2	2	0	0	0	281	281	0	0	564
product-k1-w64-n16	Inline	8	4	pass	2	2	2	38	36	129	2	2	0	0	36	36	36	2	2	0	0	0	281	281	0	0	72
product-k1-w64-n16	Threads(1)	8	4	pass	2	2	2	38	36	129	2	2	0	0	36	36	36	2	1	0	0	0	281	281	0	0	72
product-k1-w64-n16	Threads(2)	8	4	pass	2	2	2	38	36	129	2	2	0	0	36	36	36	2	2	0	0	0	281	281	0	0	72
product-k1-w256-n0	Baseline	1	0	pass	1	2	2	1032	1032	513	2	0	0	0	0	0	0	0	0	0	0	0	1032	1032	0	0	0
product-k1-w256-n0	Inline	1	4	pass	1	2	2	1032	1032	513	2	0	0	0	1032	1032	1032	1	1	0	0	0	1032	1032	0	0	1032
product-k1-w256-n0	Threads(1)	1	4	pass	1	2	2	1032	1032	513	2	0	0	0	1032	1032	1032	1	1	0	0	0	1032	1032	0	0	1032
product-k1-w256-n0	Threads(2)	1	4	pass	1	2	2	1032	1032	513	2	0	0	0	1032	1032	1032	1	1	0	0	0	1032	1032	0	0	1032
product-k1-w256-n0	Inline	8	4	pass	1	2	2	129	129	513	2	0	0	0	129	129	129	1	1	0	0	0	1032	1032	0	0	129
product-k1-w256-n0	Threads(1)	8	4	pass	1	2	2	129	129	513	2	0	0	0	129	129	129	1	1	0	0	0	1032	1032	0	0	129
product-k1-w256-n0	Threads(2)	8	4	pass	1	2	2	129	129	513	2	0	0	0	129	129	129	1	1	0	0	0	1032	1032	0	0	129
product-k1-w256-n16	Baseline	1	0	pass	2	2	2	1051	1049	513	2	2	0	0	0	0	0	0	0	0	0	0	1049	1049	0	0	0
product-k1-w256-n16	Inline	1	4	pass	2	2	2	1051	1049	513	2	2	0	0	1049	1049	1049	2	2	0	0	0	1049	1049	0	0	2100
product-k1-w256-n16	Threads(1)	1	4	pass	2	2	2	1051	1049	513	2	2	0	0	1049	1049	1049	2	1	0	0	0	1049	1049	0	0	2100
product-k1-w256-n16	Threads(2)	1	4	pass	2	2	2	1051	1049	513	2	2	0	0	1049	1049	1049	2	2	0	0	0	1049	1049	0	0	2100
product-k1-w256-n16	Inline	8	4	pass	2	2	2	134	132	513	2	2	0	0	132	132	132	2	2	0	0	0	1049	1049	0	0	264
product-k1-w256-n16	Threads(1)	8	4	pass	2	2	2	134	132	513	2	2	0	0	132	132	132	2	1	0	0	0	1049	1049	0	0	264
product-k1-w256-n16	Threads(2)	8	4	pass	2	2	2	134	132	513	2	2	0	0	132	132	132	2	2	0	0	0	1049	1049	0	0	264
product-k2-w0-n0	Baseline	1	0	pass	2	4	4	20	16	2	4	3	0	0	0	0	0	0	0	0	0	0	16	16	0	0	0
product-k2-w0-n0	Inline	1	4	pass	2	4	4	20	16	2	4	3	0	0	16	16	16	2	2	0	0	0	16	16	0	0	36
product-k2-w0-n0	Threads(1)	1	4	pass	2	4	4	20	16	2	4	3	0	0	16	16	16	2	1	0	0	0	16	16	0	0	36
product-k2-w0-n0	Threads(2)	1	4	pass	2	4	4	20	16	2	4	3	0	0	16	16	16	2	2	0	0	0	16	16	0	0	36
product-k2-w0-n0	Inline	8	4	pass	2	4	4	6	2	2	4	2	0	0	2	2	2	2	2	0	0	0	16	16	0	0	4
product-k2-w0-n0	Threads(1)	8	4	pass	2	4	4	6	2	2	4	2	0	0	2	2	2	2	1	0	0	0	16	16	0	0	4
product-k2-w0-n0	Threads(2)	8	4	pass	2	4	4	6	2	2	4	2	0	0	2	2	2	2	1	0	0	0	16	16	0	0	4
product-k2-w0-n16	Baseline	1	0	pass	3	4	4	37	33	2	4	1	0	0	0	0	0	0	0	0	0	0	33	33	0	0	0
product-k2-w0-n16	Inline	1	4	pass	3	4	4	37	33	2	4	1	0	0	33	33	33	3	3	0	0	0	33	33	0	0	99
product-k2-w0-n16	Threads(1)	1	4	pass	3	4	4	37	33	2	4	1	0	0	33	33	33	3	1	0	0	0	33	33	0	0	99
product-k2-w0-n16	Threads(2)	1	4	pass	3	4	4	37	33	2	4	1	0	0	33	33	33	3	2	0	0	0	33	33	0	0	99
product-k2-w0-n16	Inline	8	4	pass	3	4	4	9	5	2	4	1	0	0	5	5	5	3	3	0	0	0	33	33	0	0	15
product-k2-w0-n16	Threads(1)	8	4	pass	3	4	4	9	5	2	4	1	0	0	5	5	5	3	1	0	0	0	33	33	0	0	15
product-k2-w0-n16	Threads(2)	8	4	pass	3	4	4	9	5	2	4	1	0	0	5	5	5	3	2	0	0	0	33	33	0	0	15
product-k2-w1-n0	Baseline	1	0	pass	2	4	4	28	24	6	4	3	0	0	0	0	0	0	0	0	0	0	24	24	0	0	0
product-k2-w1-n0	Inline	1	4	pass	2	4	4	28	24	6	4	3	0	0	24	24	24	2	2	0	0	0	24	24	0	0	52
product-k2-w1-n0	Threads(1)	1	4	pass	2	4	4	28	24	6	4	3	0	0	24	24	24	2	1	0	0	0	24	24	0	0	52
product-k2-w1-n0	Threads(2)	1	4	pass	2	4	4	28	24	6	4	3	0	0	24	24	24	2	1	0	0	0	24	24	0	0	52
product-k2-w1-n0	Inline	8	4	pass	2	4	4	8	4	6	4	2	0	0	4	4	4	2	2	0	0	0	24	24	0	0	8
product-k2-w1-n0	Threads(1)	8	4	pass	2	4	4	8	4	6	4	2	0	0	4	4	4	2	1	0	0	0	24	24	0	0	8
product-k2-w1-n0	Threads(2)	8	4	pass	2	4	4	8	4	6	4	2	0	0	4	4	4	2	1	0	0	0	24	24	0	0	8
product-k2-w1-n16	Baseline	1	0	pass	3	4	4	45	41	6	4	1	0	0	0	0	0	0	0	0	0	0	41	41	0	0	0
product-k2-w1-n16	Inline	1	4	pass	3	4	4	45	41	6	4	1	0	0	41	41	41	3	3	0	0	0	41	41	0	0	123
product-k2-w1-n16	Threads(1)	1	4	pass	3	4	4	45	41	6	4	1	0	0	41	41	41	3	1	0	0	0	41	41	0	0	123
product-k2-w1-n16	Threads(2)	1	4	pass	3	4	4	45	41	6	4	1	0	0	41	41	41	3	3	0	0	0	41	41	0	0	123
product-k2-w1-n16	Inline	8	4	pass	3	4	4	11	7	6	4	1	0	0	7	7	7	3	3	0	0	0	41	41	0	0	21
product-k2-w1-n16	Threads(1)	8	4	pass	3	4	4	11	7	6	4	1	0	0	7	7	7	3	1	0	0	0	41	41	0	0	21
product-k2-w1-n16	Threads(2)	8	4	pass	3	4	4	11	7	6	4	1	0	0	7	7	7	3	2	0	0	0	41	41	0	0	21
product-k2-w8-n0	Baseline	1	0	pass	2	4	4	84	80	34	4	3	0	0	0	0	0	0	0	0	0	0	80	80	0	0	0
product-k2-w8-n0	Inline	1	4	pass	2	4	4	84	80	34	4	3	0	0	80	80	80	2	2	0	0	0	80	80	0	0	164
product-k2-w8-n0	Threads(1)	1	4	pass	2	4	4	84	80	34	4	3	0	0	80	80	80	2	1	0	0	0	80	80	0	0	164
product-k2-w8-n0	Threads(2)	1	4	pass	2	4	4	84	80	34	4	3	0	0	80	80	80	2	2	0	0	0	80	80	0	0	164
product-k2-w8-n0	Inline	8	4	pass	2	4	4	14	10	34	4	2	0	0	10	10	10	2	2	0	0	0	80	80	0	0	20
product-k2-w8-n0	Threads(1)	8	4	pass	2	4	4	14	10	34	4	2	0	0	10	10	10	2	1	0	0	0	80	80	0	0	20
product-k2-w8-n0	Threads(2)	8	4	pass	2	4	4	14	10	34	4	2	0	0	10	10	10	2	1	0	0	0	80	80	0	0	20
product-k2-w8-n16	Baseline	1	0	pass	3	4	4	101	97	34	4	3	0	0	0	0	0	0	0	0	0	0	97	97	0	0	0
product-k2-w8-n16	Inline	1	4	pass	3	4	4	101	97	34	4	3	0	0	97	97	97	3	3	0	0	0	97	97	0	0	297
product-k2-w8-n16	Threads(1)	1	4	pass	3	4	4	101	97	34	4	3	0	0	97	97	97	3	1	0	0	0	97	97	0	0	297
product-k2-w8-n16	Threads(2)	1	4	pass	3	4	4	101	97	34	4	3	0	0	97	97	97	3	3	0	0	0	97	97	0	0	297
product-k2-w8-n16	Inline	8	4	pass	3	4	4	17	13	34	4	2	0	0	13	13	13	3	3	0	0	0	97	97	0	0	39
product-k2-w8-n16	Threads(1)	8	4	pass	3	4	4	17	13	34	4	2	0	0	13	13	13	3	1	0	0	0	97	97	0	0	39
product-k2-w8-n16	Threads(2)	8	4	pass	3	4	4	17	13	34	4	2	0	0	13	13	13	3	2	0	0	0	97	97	0	0	39
product-k2-w64-n0	Baseline	1	0	pass	2	4	4	532	528	258	4	3	0	0	0	0	0	0	0	0	0	0	528	528	0	0	0
product-k2-w64-n0	Inline	1	4	pass	2	4	4	532	528	258	4	3	0	0	528	528	528	2	2	0	0	0	528	528	0	0	1060
product-k2-w64-n0	Threads(1)	1	4	pass	2	4	4	532	528	258	4	3	0	0	528	528	528	2	1	0	0	0	528	528	0	0	1060
product-k2-w64-n0	Threads(2)	1	4	pass	2	4	4	532	528	258	4	3	0	0	528	528	528	2	2	0	0	0	528	528	0	0	1060
product-k2-w64-n0	Inline	8	4	pass	2	4	4	70	66	258	4	2	0	0	66	66	66	2	2	0	0	0	528	528	0	0	132
product-k2-w64-n0	Threads(1)	8	4	pass	2	4	4	70	66	258	4	2	0	0	66	66	66	2	1	0	0	0	528	528	0	0	132
product-k2-w64-n0	Threads(2)	8	4	pass	2	4	4	70	66	258	4	2	0	0	66	66	66	2	2	0	0	0	528	528	0	0	132
product-k2-w64-n16	Baseline	1	0	pass	3	4	4	549	545	258	4	3	0	0	0	0	0	0	0	0	0	0	545	545	0	0	0
product-k2-w64-n16	Inline	1	4	pass	3	4	4	549	545	258	4	3	0	0	545	545	545	3	3	0	0	0	545	545	0	0	1641
product-k2-w64-n16	Threads(1)	1	4	pass	3	4	4	549	545	258	4	3	0	0	545	545	545	3	1	0	0	0	545	545	0	0	1641
product-k2-w64-n16	Threads(2)	1	4	pass	3	4	4	549	545	258	4	3	0	0	545	545	545	3	3	0	0	0	545	545	0	0	1641
product-k2-w64-n16	Inline	8	4	pass	3	4	4	73	69	258	4	2	0	0	69	69	69	3	3	0	0	0	545	545	0	0	207
product-k2-w64-n16	Threads(1)	8	4	pass	3	4	4	73	69	258	4	2	0	0	69	69	69	3	1	0	0	0	545	545	0	0	207
product-k2-w64-n16	Threads(2)	8	4	pass	3	4	4	73	69	258	4	2	0	0	69	69	69	3	2	0	0	0	545	545	0	0	207
product-k2-w256-n0	Baseline	1	0	pass	2	4	4	2068	2064	1026	4	3	0	0	0	0	0	0	0	0	0	0	2064	2064	0	0	0
product-k2-w256-n0	Inline	1	4	pass	2	4	4	2068	2064	1026	4	3	0	0	2064	2064	2064	2	2	0	0	0	2064	2064	0	0	4132
product-k2-w256-n0	Threads(1)	1	4	pass	2	4	4	2068	2064	1026	4	3	0	0	2064	2064	2064	2	1	0	0	0	2064	2064	0	0	4132
product-k2-w256-n0	Threads(2)	1	4	pass	2	4	4	2068	2064	1026	4	3	0	0	2064	2064	2064	2	2	0	0	0	2064	2064	0	0	4132
product-k2-w256-n0	Inline	8	4	pass	2	4	4	262	258	1026	4	2	0	0	258	258	258	2	2	0	0	0	2064	2064	0	0	516
product-k2-w256-n0	Threads(1)	8	4	pass	2	4	4	262	258	1026	4	2	0	0	258	258	258	2	1	0	0	0	2064	2064	0	0	516
product-k2-w256-n0	Threads(2)	8	4	pass	2	4	4	262	258	1026	4	2	0	0	258	258	258	2	2	0	0	0	2064	2064	0	0	516
product-k2-w256-n16	Baseline	1	0	pass	3	4	4	2085	2081	1026	4	3	0	0	0	0	0	0	0	0	0	0	2081	2081	0	0	0
product-k2-w256-n16	Inline	1	4	pass	3	4	4	2085	2081	1026	4	3	0	0	2081	2081	2081	3	3	0	0	0	2081	2081	0	0	6249
product-k2-w256-n16	Threads(1)	1	4	pass	3	4	4	2085	2081	1026	4	3	0	0	2081	2081	2081	3	1	0	0	0	2081	2081	0	0	6249
product-k2-w256-n16	Threads(2)	1	4	pass	3	4	4	2085	2081	1026	4	3	0	0	2081	2081	2081	3	3	0	0	0	2081	2081	0	0	6249
product-k2-w256-n16	Inline	8	4	pass	3	4	4	265	261	1026	4	2	0	0	261	261	261	3	3	0	0	0	2081	2081	0	0	783
product-k2-w256-n16	Threads(1)	8	4	pass	3	4	4	265	261	1026	4	2	0	0	261	261	261	3	1	0	0	0	2081	2081	0	0	783
product-k2-w256-n16	Threads(2)	8	4	pass	3	4	4	265	261	1026	4	2	0	0	261	261	261	3	3	0	0	0	2081	2081	0	0	783
product-k4-w0-n0	Baseline	1	0	pass	4	16	16	48	32	4	16	5	0	0	0	0	0	0	0	0	0	0	32	32	0	0	0
product-k4-w0-n0	Inline	1	4	pass	4	16	16	48	32	4	16	5	0	0	32	32	32	4	4	0	0	0	32	32	0	0	140
product-k4-w0-n0	Threads(1)	1	4	pass	4	16	16	48	32	4	16	5	0	0	32	32	32	4	1	0	0	0	32	32	0	0	140
product-k4-w0-n0	Threads(2)	1	4	pass	4	16	16	48	32	4	16	5	0	0	32	32	32	4	3	0	0	0	32	32	0	0	140
product-k4-w0-n0	Inline	8	4	pass	4	16	16	20	4	4	16	2	0	0	4	4	4	4	4	0	0	0	32	32	0	0	16
product-k4-w0-n0	Threads(1)	8	4	pass	4	16	16	20	4	4	16	2	0	0	4	4	4	4	1	0	0	0	32	32	0	0	16
product-k4-w0-n0	Threads(2)	8	4	pass	4	16	16	20	4	4	16	2	0	0	4	4	4	4	1	0	0	0	32	32	0	0	16
product-k4-w0-n16	Baseline	1	0	pass	5	16	16	65	49	4	16	1	0	0	0	0	0	0	0	0	0	0	49	49	0	0	0
product-k4-w0-n16	Inline	1	4	pass	5	16	16	65	49	4	16	1	0	0	49	49	49	4	4	0	0	0	49	49	0	0	208
product-k4-w0-n16	Threads(1)	1	4	pass	5	16	16	65	49	4	16	1	0	0	49	49	49	4	1	0	0	0	49	49	0	0	208
product-k4-w0-n16	Threads(2)	1	4	pass	5	16	16	65	49	4	16	1	0	0	49	49	49	4	3	0	0	0	49	49	0	0	208
product-k4-w0-n16	Inline	8	4	pass	5	16	16	23	7	4	16	1	0	0	7	7	7	4	4	0	0	0	49	49	0	0	33
product-k4-w0-n16	Threads(1)	8	4	pass	5	16	16	23	7	4	16	1	0	0	7	7	7	4	1	0	0	0	49	49	0	0	33
product-k4-w0-n16	Threads(2)	8	4	pass	5	16	16	23	7	4	16	1	0	0	7	7	7	4	3	0	0	0	49	49	0	0	33
product-k4-w1-n0	Baseline	1	0	pass	4	16	16	64	48	12	16	5	0	0	0	0	0	0	0	0	0	0	48	48	0	0	0
product-k4-w1-n0	Inline	1	4	pass	4	16	16	64	48	12	16	5	0	0	48	48	48	4	4	0	0	0	48	48	0	0	204
