case	mode	pass	exhausted	steps	applications	lifted_applications	lifting_checks	certificate_checks	certificate_terms	barrier_nodes	barrier_rejections	forced_splits	max_delay	introductions	equations	pairs	dereferences	occurs_visits	head_candidates	splits	failed	raw	answers	max_frontier	pending	term_nodes	term_requests	pending_allocations	map_visits	map_allocations	observer_pairs	observer_scans	allocation_calls	requested_bytes	baseline_live	peak_live	final_live	elapsed_us
grid-carry-k4-w0-n16	8	true	true	97	15	0	15	3	6	30	0	0	0	21	30	30	173	30	46	15	0	16	16	16	0	19	168	66	1375	353	208	0	11453	377514	154288	428406	425662	735
grid-carry-k4-w0-n16	64	true	true	97	15	0	15	3	6	30	0	0	0	21	30	30	173	30	46	15	0	16	16	16	0	19	168	66	1375	353	208	0	11453	377514	154289	428407	425663	668
grid-carry-k4-w0-n16	256	true	true	97	15	0	15	3	6	30	0	0	0	21	30	30	173	30	46	15	0	16	16	16	0	19	168	66	1375	353	208	0	11453	377514	154290	428408	425664	673
grid-carry-k4-w0-n16	Unlimited	true	true	97	15	0	15	3	6	30	0	0	0	21	30	30	173	30	46	15	0	16	16	16	0	19	168	66	1375	353	208	0	11453	377514	154296	428414	425670	679
grid-carry-k4-w0-n128	0	true	true	209	15	0	0	3	6	0	0	0	0	133	30	30	173	30	31	15	0	16	16	16	0	131	8288	178	3697	1118	208	0	568516	14197847	7112794	20362336	20347944	25057
grid-carry-k4-w0-n128	1	true	true	209	15	0	15	3	6	30	0	0	0	133	30	30	173	30	46	15	0	16	16	16	0	131	8288	178	3832	1118	208	0	568576	14204162	7112794	20362336	20347944	26491
grid-carry-k4-w0-n128	8	true	true	209	15	0	15	3	6	30	0	0	0	133	30	30	173	30	46	15	0	16	16	16	0	131	8288	178	3832	1118	208	0	568576	14204162	7112794	20362336	20347944	25182
grid-carry-k4-w0-n128	64	true	true	209	15	0	15	3	6	30	0	0	0	133	30	30	173	30	46	15	0	16	16	16	0	131	8288	178	3832	1118	208	0	568576	14204162	7112795	20362337	20347945	24855
grid-carry-k4-w0-n128	256	true	true	209	15	0	15	3	6	30	0	0	0	133	30	30	173	30	46	15	0	16	16	16	0	131	8288	178	3832	1118	208	0	568576	14204162	7112796	20362338	20347946	25562
grid-carry-k4-w0-n128	Unlimited	true	true	209	15	0	15	3	6	30	0	0	0	133	30	30	173	30	46	15	0	16	16	16	0	131	8288	178	3832	1118	208	0	568576	14204162	7112802	20362344	20347952	26261
grid-carry-k4-w1-n0	0	true	true	113	31	0	0	3	6	0	0	0	0	21	30	30	173	30	47	15	0	16	16	16	0	5	33	66	684	242	208	0	1589	84850	16327	43415	42255	173
grid-carry-k4-w1-n0	1	true	true	83	16	1	15	3	6	30	0	1	1	6	30	30	173	30	46	15	0	16	16	16	0	5	33	52	659	227	208	0	1477	80602	16327	43415	42255	179
grid-carry-k4-w1-n0	8	true	true	83	16	1	16	3	6	32	0	0	1	6	30	30	173	30	47	15	0	16	16	16	0	5	33	52	661	227	208	0	1481	81023	16327	43415	42255	169
grid-carry-k4-w1-n0	64	true	true	83	16	1	16	3	6	32	0	0	1	6	30	30	173	30	47	15	0	16	16	16	0	5	33	52	661	227	208	0	1481	81023	16328	43416	42256	165
grid-carry-k4-w1-n0	256	true	true	83	16	1	16	3	6	32	0	0	1	6	30	30	173	30	47	15	0	16	16	16	0	5	33	52	661	227	208	0	1481	81023	16329	43417	42257	188
grid-carry-k4-w1-n0	Unlimited	true	true	83	16	1	16	3	6	32	0	0	1	6	30	30	173	30	47	15	0	16	16	16	0	5	33	52	661	227	208	0	1481	81023	16335	43423	42263	164
grid-carry-k4-w1-n16	0	true	true	129	31	0	0	3	6	0	0	0	0	37	30	30	173	30	47	15	0	16	16	16	0	19	169	82	1733	609	208	0	11845	399649	154337	428535	425711	764
grid-carry-k4-w1-n16	1	true	true	99	16	1	15	3	6	30	0	1	1	22	30	30	173	30	46	15	0	16	16	16	0	19	169	68	1406	384	208	0	11523	380281	154337	428535	425711	699
grid-carry-k4-w1-n16	8	true	true	99	16	1	16	3	6	32	0	0	1	22	30	30	173	30	47	15	0	16	16	16	0	19	169	68	1408	384	208	0	11527	380702	154337	428535	425711	770
grid-carry-k4-w1-n16	64	true	true	99	16	1	16	3	6	32	0	0	1	22	30	30	173	30	47	15	0	16	16	16	0	19	169	68	1408	384	208	0	11527	380702	154338	428536	425712	765
grid-carry-k4-w1-n16	256	true	true	99	16	1	16	3	6	32	0	0	1	22	30	30	173	30	47	15	0	16	16	16	0	19	169	68	1408	384	208	0	11527	380702	154339	428537	425713	767
grid-carry-k4-w1-n16	Unlimited	true	true	99	16	1	16	3	6	32	0	0	1	22	30	30	173	30	47	15	0	16	16	16	0	19	169	68	1408	384	208	0	11527	380702	154345	428543	425719	763
grid-carry-k4-w1-n128	0	true	true	241	31	0	0	3	6	0	0	0	0	149	30	30	173	30	47	15	0	16	16	16	0	131	8289	194	4289	1486	208	0	569080	14234361	7112843	20362465	20347993	25278
grid-carry-k4-w1-n128	1	true	true	211	16	1	15	3	6	30	0	1	1	134	30	30	173	30	46	15	0	16	16	16	0	131	8289	180	3859	1145	208	0	568642	14206641	7112843	20362465	20347993	26487
grid-carry-k4-w1-n128	8	true	true	211	16	1	16	3	6	32	0	0	1	134	30	30	173	30	47	15	0	16	16	16	0	131	8289	180	3862	1145	208	0	568646	14207062	7112843	20362465	20347993	25328
grid-carry-k4-w1-n128	64	true	true	211	16	1	16	3	6	32	0	0	1	134	30	30	173	30	47	15	0	16	16	16	0	131	8289	180	3862	1145	208	0	568646	14207062	7112844	20362466	20347994	24235
grid-carry-k4-w1-n128	256	true	true	211	16	1	16	3	6	32	0	0	1	134	30	30	173	30	47	15	0	16	16	16	0	131	8289	180	3862	1145	208	0	568646	14207062	7112845	20362467	20347995	25666
grid-carry-k4-w1-n128	Unlimited	true	true	211	16	1	16	3	6	32	0	0	1	134	30	30	173	30	47	15	0	16	16	16	0	131	8289	180	3862	1145	208	0	568646	14207062	7112851	20362473	20348001	25180
grid-carry-k4-w8-n0	0	true	true	337	143	0	0	3	6	0	0	0	0	133	30	30	173	30	159	15	0	16	16	16	0	12	40	178	1564	834	208	0	3825	201463	16670	45396	43676	301
grid-carry-k4-w8-n0	1	true	true	239	94	15	15	3	6	30	0	15	1	84	30	30	173	30	110	15	0	16	16	16	0	12	40	144	1319	699	208	0	3087	161925	16670	45396	43676	387
grid-carry-k4-w8-n0	8	true	true	97	23	8	22	3	6	44	0	1	8	13	30	30	173	30	53	15	0	16	16	16	0	12	40	66	830	386	208	0	1881	99981	16670	45396	43676	206
grid-carry-k4-w8-n0	64	true	true	97	23	8	23	3	6	46	0	0	8	13	30	30	173	30	54	15	0	16	16	16	0	12	40	66	832	386	208	0	1885	100402	16671	45397	43677	189
grid-carry-k4-w8-n0	256	true	true	97	23	8	23	3	6	46	0	0	8	13	30	30	173	30	54	15	0	16	16	16	0	12	40	66	832	386	208	0	1885	100402	16672	45398	43678	182
grid-carry-k4-w8-n0	Unlimited	true	true	97	23	8	23	3	6	46	0	0	8	13	30	30	173	30	54	15	0	16	16	16	0	12	40	66	832	386	208	0	1885	100402	16678	45404	43684	194
grid-carry-k4-w8-n16	0	true	true	353	143	0	0	3	6	0	0	0	0	149	30	30	173	30	159	15	0	16	16	16	0	19	176	194	5221	2593	208	0	15425	614415	154680	429438	426054	937
grid-carry-k4-w8-n16	1	true	true	255	94	15	15	3	6	30	0	15	1	100	30	30	173	30	110	15	0	16	16	16	0	19	176	160	3672	1834	208	0	14043	529789	154680	429438	426054	891
grid-carry-k4-w8-n16	8	true	true	113	23	8	22	3	6	44	0	1	8	29	30	30	173	30	53	15	0	16	16	16	0	19	176	82	1537	484	208	0	11802	393197	154680	429438	426054	855
grid-carry-k4-w8-n16	64	true	true	113	23	8	23	3	6	46	0	0	8	29	30	30	173	30	54	15	0	16	16	16	0	19	176	82	1539	484	208	0	11806	393618	154681	429439	426055	704
grid-carry-k4-w8-n16	256	true	true	113	23	8	23	3	6	46	0	0	8	29	30	30	173	30	54	15	0	16	16	16	0	19	176	82	1539	484	208	0	11806	393618	154682	429440	426056	687
grid-carry-k4-w8-n16	Unlimited	true	true	113	23	8	23	3	6	46	0	0	8	29	30	30	173	30	54	15	0	16	16	16	0	19	176	82	1539	484	208	0	11806	393618	154688	429446	426062	736
grid-carry-k4-w8-n128	0	true	true	465	143	0	0	3	6	0	0	0	0	261	30	30	173	30	159	15	0	16	16	16	0	131	8296	306	8529	3790	208	0	572996	14472295	7113186	20363368	20348336	26187
grid-carry-k4-w8-n128	1	true	true	367	94	15	15	3	6	30	0	15	1	212	30	30	173	30	110	15	0	16	16	16	0	131	8296	272	6595	2825	208	0	571408	14372837	7113186	20363368	20348336	26072
grid-carry-k4-w8-n128	8	true	true	225	23	8	22	3	6	44	0	1	8	141	30	30	173	30	53	15	0	16	16	16	0	131	8296	194	4047	1310	208	0	569028	14224573	7113186	20363368	20348336	26134
grid-carry-k4-w8-n128	64	true	true	225	23	8	23	3	6	46	0	0	8	141	30	30	173	30	54	15	0	16	16	16	0	131	8296	194	4050	1310	208	0	569032	14224994	7113187	20363369	20348337	25294
grid-carry-k4-w8-n128	256	true	true	225	23	8	23	3	6	46	0	0	8	141	30	30	173	30	54	15	0	16	16	16	0	131	8296	194	4050	1310	208	0	569032	14224994	7113188	20363370	20348338	26212
grid-carry-k4-w8-n128	Unlimited	true	true	225	23	8	23	3	6	46	0	0	8	141	30	30	173	30	54	15	0	16	16	16	0	131	8296	194	4050	1310	208	0	569032	14224994	7113194	20363376	20348344	25710
grid-carry-k4-w64-n0	0	true	true	2129	1039	0	0	3	6	0	0	0	0	1029	30	30	173	30	1055	15	0	16	16	16	0	68	96	1074	11420	7106	208	0	24775	1267247	19416	129240	60086	1526
grid-carry-k4-w64-n0	1	true	true	2031	990	15	15	3	6	30	0	15	1	980	30	30	173	30	1006	15	0	16	16	16	0	68	96	1040	11175	6971	208	0	24037	1227709	19416	127320	60086	1401
grid-carry-k4-w64-n0	8	true	true	1345	647	120	120	3	6	240	0	15	8	637	30	30	173	30	663	15	0	16	16	16	0	68	96	802	8208	5136	208	0	17073	879599	19416	104920	60086	1030
grid-carry-k4-w64-n0	64	true	true	209	79	64	78	3	6	156	0	1	64	69	30	30	173	30	109	15	0	16	16	16	0	68	96	178	1633	935	208	0	3657	207173	19417	66287	60087	295
grid-carry-k4-w64-n0	256	true	true	209	79	64	79	3	6	158	0	0	64	69	30	30	173	30	110	15	0	16	16	16	0	68	96	178	1635	935	208	0	3661	207594	19418	66288	60088	301
grid-carry-k4-w64-n0	Unlimited	true	true	209	79	64	79	3	6	158	0	0	64	69	30	30	173	30	110	15	0	16	16	16	0	68	96	178	1635	935	208	0	3661	207594	19424	66294	60094	335
grid-carry-k4-w64-n16	0	true	true	2145	1039	0	0	3	6	0	0	0	0	1045	30	30	173	30	1055	15	0	16	16	16	0	68	232	1090	36325	19841	208	0	47655	2469536	157426	448410	440546	3166
grid-carry-k4-w64-n16	1	true	true	2047	990	15	15	3	6	30	0	15	1	996	30	30	173	30	1006	15	0	16	16	16	0	68	232	1056	34776	19082	208	0	46273	2384910	157426	448410	440546	1728
grid-carry-k4-w64-n16	8	true	true	1361	647	120	120	3	6	240	0	15	8	653	30	30	173	30	663	15	0	16	16	16	0	68	232	818	22847	12884	208	0	34806	1721544	157426	448410	440546	1948
grid-carry-k4-w64-n16	64	true	true	225	79	64	78	3	6	156	0	1	64	85	30	30	173	30	109	15	0	16	16	16	0	68	232	194	2320	1019	208	0	13523	495686	157427	448411	440547	834
grid-carry-k4-w64-n16	256	true	true	225	79	64	79	3	6	158	0	0	64	85	30	30	173	30	110	15	0	16	16	16	0	68	232	194	2322	1019	208	0	13527	496107	157428	448412	440548	1004
grid-carry-k4-w64-n16	Unlimited	true	true	225	79	64	79	3	6	158	0	0	64	85	30	30	173	30	110	15	0	16	16	16	0	68	232	194	2322	1019	208	0	13527	496107	157434	448418	440554	770
grid-carry-k4-w64-n128	0	true	true	2257	1039	0	0	3	6	0	0	0	0	1157	30	30	173	30	1055	15	0	16	16	16	0	131	8352	1202	45249	24286	208	0	607940	16536791	7115932	20370594	20351082	26791
grid-carry-k4-w64-n128	1	true	true	2159	990	15	15	3	6	30	0	15	1	1108	30	30	173	30	1006	15	0	16	16	16	0	131	8352	1168	43315	23321	208	0	606352	16437333	7115932	20370594	20351082	27811
grid-carry-k4-w64-n128	8	true	true	1473	647	120	120	3	6	240	0	15	8	765	30	30	173	30	663	15	0	16	16	16	0	131	8352	930	28571	15718	208	0	593438	15672471	7115932	20370594	20351082	25952
grid-carry-k4-w64-n128	64	true	true	337	79	64	78	3	6	156	0	1	64	197	30	30	173	30	109	15	0	16	16	16	0	131	8352	306	4999	1984	208	0	570816	14316285	7115933	20370595	20351083	25220
grid-carry-k4-w64-n128	256	true	true	337	79	64	79	3	6	158	0	0	64	197	30	30	173	30	110	15	0	16	16	16	0	131	8352	306	5002	1984	208	0	570820	14316706	7115934	20370596	20351084	25806
grid-carry-k4-w64-n128	Unlimited	true	true	337	79	64	79	3	6	158	0	0	64	197	30	30	173	30	110	15	0	16	16	16	0	131	8352	306	5002	1984	208	0	570820	14316706	7115940	20370602	20351090	24743
grid-carry-k4-w256-n0	0	true	true	8273	4111	0	0	3	6	0	0	0	0	4101	30	30	173	30	4127	15	0	16	16	16	0	260	288	4146	57020	34482	208	0	108331	5390991	28826	431258	116344	6099
grid-carry-k4-w256-n0	1	true	true	8175	4062	15	15	3	6	30	0	15	1	4052	30	30	173	30	4078	15	0	16	16	16	0	260	288	4112	56775	34347	208	0	107593	5351453	28826	429338	116344	5574
grid-carry-k4-w256-n0	8	true	true	7489	3719	120	120	3	6	240	0	15	8	3709	30	30	173	30	3735	15	0	16	16	16	0	260	288	3874	53808	32512	208	0	100629	5003343	28826	406938	116344	5820
grid-carry-k4-w256-n0	64	true	true	2001	975	960	960	3	6	1920	0	15	64	965	30	30	173	30	991	15	0	16	16	16	0	260	288	1970	15983	10259	208	0	29805	1612895	28827	187133	116345	1727
grid-carry-k4-w256-n0	256	true	true	593	271	256	270	3	6	540	0	1	256	261	30	30	173	30	301	15	0	16	16	16	0	260	288	562	4889	3044	208	0	10183	592693	28828	137906	116346	690
grid-carry-k4-w256-n0	Unlimited	true	true	593	271	256	271	3	6	542	0	0	256	261	30	30	173	30	302	15	0	16	16	16	0	260	288	562	4891	3044	208	0	10187	593114	28834	137912	116352	536
grid-carry-k4-w256-n16	0	true	true	8289	4111	0	0	3	6	0	0	0	0	4117	30	30	173	30	4127	15	0	16	16	16	0	260	424	4162	151797	84337	208	0	168587	9267968	166836	592582	496804	9486
grid-carry-k4-w256-n16	1	true	true	8191	4062	15	15	3	6	30	0	15	1	4068	30	30	173	30	4078	15	0	16	16	16	0	260	424	4128	150248	83578	208	0	167205	9183342	166836	590662	496804	6177
grid-carry-k4-w256-n16	8	true	true	7505	3719	120	120	3	6	240	0	15	8	3725	30	30	173	30	3735	15	0	16	16	16	0	260	424	3890	138319	77380	208	0	155738	8519976	166836	567942	496804	8275
grid-carry-k4-w256-n16	64	true	true	2017	975	960	960	3	6	1920	0	15	64	981	30	30	173	30	991	15	0	16	16	16	0	260	424	1986	31546	21063	208	0	50369	2673072	166837	520029	496805	2942
grid-carry-k4-w256-n16	256	true	true	609	271	256	270	3	6	540	0	1	256	277	30	30	173	30	301	15	0	16	16	16	0	260	424	578	5604	3144	208	0	20081	882486	166838	520030	496806	1312
grid-carry-k4-w256-n16	Unlimited	true	true	609	271	256	271	3	6	542	0	0	256	277	30	30	173	30	302	15	0	16	16	16	0	260	424	578	5606	3144	208	0	20085	882907	166844	520036	496812	1311
grid-carry-k4-w256-n128	0	true	true	8401	4111	0	0	3	6	0	0	0	0	4229	30	30	173	30	4127	15	0	16	16	16	0	260	8544	4274	180433	97902	208	0	734696	23938552	7125342	20426630	20391758	32485
grid-carry-k4-w256-n128	1	true	true	8303	4062	15	15	3	6	30	0	15	1	4180	30	30	173	30	4078	15	0	16	16	16	0	260	8544	4240	178499	96937	208	0	733108	23839094	7125342	20426630	20391758	32468
grid-carry-k4-w256-n128	8	true	true	7617	3719	120	120	3	6	240	0	15	8	3837	30	30	173	30	3735	15	0	16	16	16	0	260	8544	4002	163755	89334	208	0	720194	23074232	7125342	20426630	20391758	30881
grid-carry-k4-w256-n128	64	true	true	2129	975	960	960	3	6	1920	0	15	64	1093	30	30	173	30	991	15	0	16	16	16	0	260	8544	2098	36821	24078	208	0	608040	16600952	7125343	20426631	20391759	26603
grid-carry-k4-w256-n128	256	true	true	721	271	256	270	3	6	540	0	1	256	389	30	30	173	30	301	15	0	16	16	16	0	260	8544	690	8493	4309	208	0	577262	14688046	7125344	20426632	20391760	25522
grid-carry-k4-w256-n128	Unlimited	true	true	721	271	256	271	3	6	542	0	0	256	389	30	30	173	30	302	15	0	16	16	16	0	260	8544	690	8496	4309	208	0	577266	14688467	7125350	20426638	20391766	25728
grid-carry-k8-w0-n0	0	true	true	1285	255	0	0	3	6	0	0	0	0	9	510	510	4861	510	511	255	0	256	256	256	0	4	512	774	16940	3007	64256	0	26942	1348359	353774	993244	991412	1686
grid-carry-k8-w0-n0	1	true	true	1285	255	0	255	3	6	510	0	0	0	9	510	510	4861	510	766	255	0	256	256	256	0	4	512	774	17404	3007	64256	0	27962	1455714	353774	993244	991412	2168
grid-carry-k8-w0-n0	8	true	true	1285	255	0	255	3	6	510	0	0	0	9	510	510	4861	510	766	255	0	256	256	256	0	4	512	774	17404	3007	64256	0	27962	1455714	353774	993244	991412	2845
grid-carry-k8-w0-n0	64	true	true	1285	255	0	255	3	6	510	0	0	0	9	510	510	4861	510	766	255	0	256	256	256	0	4	512	774	17404	3007	64256	0	27962	1455714	353775	993245	991413	1962
grid-carry-k8-w0-n0	256	true	true	1285	255	0	255	3	6	510	0	0	0	9	510	510	4861	510	766	255	0	256	256	256	0	4	512	774	17404	3007	64256	0	27962	1455714	353776	993246	991414	2209
grid-carry-k8-w0-n0	Unlimited	true	true	1285	255	0	255	3	6	510	0	0	0	9	510	510	4861	510	766	255	0	256	256	256	0	4	512	774	17404	3007	64256	0	27962	1455714	353782	993252	991420	2763
grid-carry-k8-w0-n16	0	true	true	1301	255	0	0	3	6	0	0	0	0	25	510	510	4861	510	511	255	0	256	256	256	0	19	648	790	25814	3980	64256	0	176767	5773751	2448264	6971550	6968054	8233
grid-carry-k8-w0-n16	1	true	true	1301	255	0	255	3	6	510	0	0	0	25	510	510	4861	510	766	255	0	256	256	256	0	19	648	790	27170	3980	64256	0	177787	5881106	2448264	6971550	6968054	8279
grid-carry-k8-w0-n16	8	true	true	1301	255	0	255	3	6	510	0	0	0	25	510	510	4861	510	766	255	0	256	256	256	0	19	648	790	27170	3980	64256	0	177787	5881106	2448264	6971550	6968054	8603
grid-carry-k8-w0-n16	64	true	true	1301	255	0	255	3	6	510	0	0	0	25	510	510	4861	510	766	255	0	256	256	256	0	19	648	790	27170	3980	64256	0	177787	5881106	2448265	6971551	6968055	8322
grid-carry-k8-w0-n16	256	true	true	1301	255	0	255	3	6	510	0	0	0	25	510	510	4861	510	766	255	0	256	256	256	0	19	648	790	27170	3980	64256	0	177787	5881106	2448266	6971552	6968056	8447
grid-carry-k8-w0-n16	Unlimited	true	true	1301	255	0	255	3	6	510	0	0	0	25	510	510	4861	510	766	255	0	256	256	256	0	19	648	790	27170	3980	64256	0	177787	5881106	2448272	6971558	6968062	8190
grid-carry-k8-w0-n128	0	true	true	1413	255	0	0	3	6	0	0	0	0	137	510	510	4861	510	511	255	0	256	256	256	0	131	8768	902	57047	5229	64256	0	8584054	217122607	107720370	319265800	319250656	412278
grid-carry-k8-w0-n128	1	true	true	1413	255	0	255	3	6	510	0	0	0	137	510	510	4861	510	766	255	0	256	256	256	0	131	8768	902	58912	5229	64256	0	8585074	217229962	107720370	319265800	319250656	398605
grid-carry-k8-w0-n128	8	true	true	1413	255	0	255	3	6	510	0	0	0	137	510	510	4861	510	766	255	0	256	256	256	0	131	8768	902	58912	5229	64256	0	8585074	217229962	107720370	319265800	319250656	382061
grid-carry-k8-w0-n128	64	true	true	1413	255	0	255	3	6	510	0	0	0	137	510	510	4861	510	766	255	0	256	256	256	0	131	8768	902	58912	5229	64256	0	8585074	217229962	107720371	319265801	319250657	412624
grid-carry-k8-w0-n128	256	true	true	1413	255	0	255	3	6	510	0	0	0	137	510	510	4861	510	766	255	0	256	256	256	0	131	8768	902	58912	5229	64256	0	8585074	217229962	107720372	319265802	319250658	385681
grid-carry-k8-w0-n128	Unlimited	true	true	1413	255	0	255	3	6	510	0	0	0	137	510	510	4861	510	766	255	0	256	256	256	0	131	8768	902	58912	5229	64256	0	8585074	217229962	107720378	319265808	319250664	413315
grid-carry-k8-w1-n0	0	true	true	1797	511	0	0	3	6	0	0	0	0	265	510	510	4861	510	767	255	0	256	256	256	0	5	513	1030	19244	4287	64256	0	31813	1604314	353823	993599	991687	3283
grid-carry-k8-w1-n0	1	true	true	1287	256	1	255	3	6	510	0	1	1	10	510	510	4861	510	766	255	0	256	256	256	0	5	513	776	17917	3520	64256	0	28997	1497426	353823	993599	991687	2970
grid-carry-k8-w1-n0	8	true	true	1287	256	1	256	3	6	512	0	0	1	10	510	510	4861	510	767	255	0	256	256	256	0	5	513	776	17919	3520	64256	0	29001	1497847	353823	993599	991687	1909
grid-carry-k8-w1-n0	64	true	true	1287	256	1	256	3	6	512	0	0	1	10	510	510	4861	510	767	255	0	256	256	256	0	5	513	776	17919	3520	64256	0	29001	1497847	353824	993600	991688	3001
grid-carry-k8-w1-n0	256	true	true	1287	256	1	256	3	6	512	0	0	1	10	510	510	4861	510	767	255	0	256	256	256	0	5	513	776	17919	3520	64256	0	29001	1497847	353825	993601	991689	2979
grid-carry-k8-w1-n0	Unlimited	true	true	1287	256	1	256	3	6	512	0	0	1	10	510	510	4861	510	767	255	0	256	256	256	0	5	513	776	17919	3520	64256	0	29001	1497847	353831	993607	991695	3118
grid-carry-k8-w1-n16	0	true	true	1813	511	0	0	3	6	0	0	0	0	281	510	510	4861	510	767	255	0	256	256	256	0	19	649	1046	33238	7820	64256	0	184195	6213625	2448313	6971679	6968103	9070
grid-carry-k8-w1-n16	1	true	true	1303	256	1	255	3	6	510	0	1	1	26	510	510	4861	510	766	255	0	256	256	256	0	19	649	792	27683	4493	64256	0	178819	5922417	2448313	6971679	6968103	8156
grid-carry-k8-w1-n16	8	true	true	1303	256	1	256	3	6	512	0	0	1	26	510	510	4861	510	767	255	0	256	256	256	0	19	649	792	27685	4493	64256	0	178823	5922838	2448313	6971679	6968103	11838
grid-carry-k8-w1-n16	64	true	true	1303	256	1	256	3	6	512	0	0	1	26	510	510	4861	510	767	255	0	256	256	256	0	19	649	792	27685	4493	64256	0	178823	5922838	2448314	6971680	6968104	7971
grid-carry-k8-w1-n16	256	true	true	1303	256	1	256	3	6	512	0	0	1	26	510	510	4861	510	767	255	0	256	256	256	0	19	649	792	27685	4493	64256	0	178823	5922838	2448315	6971681	6968105	10937
grid-carry-k8-w1-n16	Unlimited	true	true	1303	256	1	256	3	6	512	0	0	1	26	510	510	4861	510	767	255	0	256	256	256	0	19	649	792	27685	4493	64256	0	178823	5922838	2448321	6971687	6968111	8010
grid-carry-k8-w1-n128	0	true	true	1925	511	0	0	3	6	0	0	0	0	393	510	510	4861	510	767	255	0	256	256	256	0	131	8769	1158	66519	10093	64256	0	8592506	217636209	107720419	319265929	319250705	412532
grid-carry-k8-w1-n128	1	true	true	1415	256	1	255	3	6	510	0	1	1	138	510	510	4861	510	766	255	0	256	256	256	0	131	8769	904	59427	5744	64256	0	8586108	217271417	107720419	319265929	319250705	408147
grid-carry-k8-w1-n128	8	true	true	1415	256	1	256	3	6	512	0	0	1	138	510	510	4861	510	767	255	0	256	256	256	0	131	8769	904	59430	5744	64256	0	8586112	217271838	107720419	319265929	319250705	411846
grid-carry-k8-w1-n128	64	true	true	1415	256	1	256	3	6	512	0	0	1	138	510	510	4861	510	767	255	0	256	256	256	0	131	8769	904	59430	5744	64256	0	8586112	217271838	107720420	319265930	319250706	410524
grid-carry-k8-w1-n128	256	true	true	1415	256	1	256	3	6	512	0	0	1	138	510	510	4861	510	767	255	0	256	256	256	0	131	8769	904	59430	5744	64256	0	8586112	217271838	107720421	319265931	319250707	411330
grid-carry-k8-w1-n128	Unlimited	true	true	1415	256	1	256	3	6	512	0	0	1	138	510	510	4861	510	767	255	0	256	256	256	0	131	8769	904	59430	5744	64256	0	8586112	217271838	107720427	319265937	319250713	416795
grid-carry-k8-w8-n0	0	true	true	5381	2303	0	0	3	6	0	0	0	0	2057	510	510	4861	510	2559	255	0	256	256	256	0	12	520	2822	39468	17855	64256	0	75121	3763647	354166	995580	993108	5517
grid-carry-k8-w8-n0	1	true	true	1795	510	255	255	3	6	510	0	255	1	264	510	510	4861	510	766	255	0	256	256	256	0	12	520	1284	21955	7118	64256	0	36653	1838877	354166	995580	993108	2981
grid-carry-k8-w8-n0	8	true	true	1301	263	8	262	3	6	524	0	1	8	17	510	510	4861	510	773	255	0	256	256	256	0	12	520	790	20012	4846	64256	0	31735	1610165	354166	995580	993108	1876
grid-carry-k8-w8-n0	64	true	true	1301	263	8	263	3	6	526	0	0	8	17	510	510	4861	510	774	255	0	256	256	256	0	12	520	790	20014	4846	64256	0	31739	1610586	354167	995581	993109	3084
grid-carry-k8-w8-n0	256	true	true	1301	263	8	263	3	6	526	0	0	8	17	510	510	4861	510	774	255	0	256	256	256	0	12	520	790	20014	4846	64256	0	31739	1610586	354168	995582	993110	2003
grid-carry-k8-w8-n0	Unlimited	true	true	1301	263	8	263	3	6	526	0	0	8	17	510	510	4861	510	774	255	0	256	256	256	0	12	520	790	20014	4846	64256	0	31739	1610586	354174	995588	993116	3099
grid-carry-k8-w8-n16	0	true	true	5397	2303	0	0	3	6	0	0	0	0	2073	510	510	4861	510	2559	255	0	256	256	256	0	19	656	2838	83926	37772	64256	0	241567	9532359	2448656	6972582	6968446	10331
grid-carry-k8-w8-n16	1	true	true	1811	510	255	255	3	6	510	0	255	1	280	510	510	4861	510	766	255	0	256	256	256	0	19	656	1300	32093	8969	64256	0	186263	6316677	2448656	6972582	6968446	8381
grid-carry-k8-w8-n16	8	true	true	1317	263	8	262	3	6	524	0	1	8	33	510	510	4861	510	773	255	0	256	256	256	0	19	656	806	28081	4619	64256	0	179323	5938797	2448656	6972582	6968446	8419
grid-carry-k8-w8-n16	64	true	true	1317	263	8	263	3	6	526	0	0	8	33	510	510	4861	510	774	255	0	256	256	256	0	19	656	806	28083	4619	64256	0	179327	5939218	2448657	6972583	6968447	9625
grid-carry-k8-w8-n16	256	true	true	1317	263	8	263	3	6	526	0	0	8	33	510	510	4861	510	774	255	0	256	256	256	0	19	656	806	28083	4619	64256	0	179327	5939218	2448658	6972584	6968448	8164
grid-carry-k8-w8-n16	Unlimited	true	true	1317	263	8	263	3	6	526	0	0	8	33	510	510	4861	510	774	255	0	256	256	256	0	19	656	806	28083	4619	64256	0	179327	5939218	2448664	6972590	6968454	11084
grid-carry-k8-w8-n128	0	true	true	5509	2303	0	0	3	6	0	0	0	0	2185	510	510	4861	510	2559	255	0	256	256	256	0	131	8776	2950	129495	45933	64256	0	8655254	221374783	107720762	319266832	319251048	414994
grid-carry-k8-w8-n128	1	true	true	1923	510	255	255	3	6	510	0	255	1	392	510	510	4861	510	766	255	0	256	256	256	0	131	8776	1412	65265	10558	64256	0	8594264	217693005	107720762	319266832	319251048	412117
grid-carry-k8-w8-n128	8	true	true	1429	263	8	262	3	6	524	0	1	8	145	510	510	4861	510	773	255	0	256	256	256	0	131	8776	918	61031	6628	64256	0	8587932	217346869	107720762	319266832	319251048	410474
